millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187553,1836,65,1350,178,32,0,0,3859,1,0.975,0.059963,-0.004497,-0.99819,-0.157119,0.001234,-0.987579,-57.277851,-142.435425,484.171356,-56.057209,-147.02536,484.695496,-52.189251,-149.154968,483.788269,-47.967888,-147.575119,481.98114,-45.865265,-143.241394,480.332703,-46.703171,-138.418625,479.888275,-50.913094,-136.566788,480.71579,-55.135429,-138.104019,482.522919,-0.111958,-158.835983,524.390015,1.773197,-163.164749,525.486694,5.96894,-164.805115,526.054504,10.006946,-162.783798,525.760864,11.509205,-158.295547,524.777771,9.606276,-153.981903,523.681091,5.425447,-152.359024,523.11322,1.095174,-154.081757,523.586975,-22.87389,-114.382889,500.038727,-0.185225,0.115538,-0.048895, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187597,1697,38,1350,178,32,0,0,3860,1,0.975,0.047216,0.007146,-0.998859,-0.174439,0.004245,-0.984659,-58.473209,-142.274612,485.725006,-57.298515,-146.869064,486.238068,-53.465698,-149.02771,485.307495,-49.248108,-147.48436,483.478424,-47.115715,-143.173416,481.822296,-47.904415,-138.349594,481.386444,-52.082458,-136.465576,482.239807,-56.300957,-137.966049,484.068878,-1.392783,-155.998398,515.330566,0.467529,-160.316681,516.415283,4.63832,-161.963348,516.981689,8.665949,-159.961288,516.697937,10.17837,-155.493866,515.730286,8.300104,-151.190552,514.645508,4.144104,-149.561584,514.079163,-0.174896,-151.264954,514.543152,-24.729095,-113.668327,499.271423,-0.175376,0.134775,-0.03371, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187641,1620,23,1350,178,32,0,0,3861,1,0.975,0.053152,-0.003584,-0.99858,-0.186711,0.008677,-0.982377,-59.558353,-140.566544,482.408142,-58.443684,-145.177139,482.908691,-54.630337,-147.389236,481.997955,-50.379936,-145.905075,480.209473,-48.182102,-141.623962,478.590881,-48.908699,-136.790375,478.172821,-53.07045,-134.846313,479.001099,-57.321159,-136.288177,480.789581,-3.226013,-154.241013,510.104614,-1.397343,-158.597351,511.165283,2.782536,-160.288788,511.592987,6.85237,-158.312958,511.137177,8.416537,-153.839935,510.06485,6.571416,-149.501465,509.004181,2.409499,-147.826309,508.576477,-1.941499,-149.493637,509.221283,-26.438227,-112.872826,497.982147,-0.179207,0.141773,-0.030543, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187685,1607,22,1350,178,32,0,0,3862,1,0.975,0.056606,-0.009202,-0.998354,-0.175229,0.003155,-0.984523,-59.76569,-139.49527,479.107605,-58.641388,-144.111298,479.544342,-54.810268,-146.306915,478.585907,-50.544392,-144.795181,476.793793,-48.341545,-140.49176,475.217773,-49.075348,-135.654755,474.866974,-53.255875,-133.723862,475.739471,-57.523411,-135.192978,477.531616,-3.754421,-155.955917,515.507629,-1.957607,-160.310364,516.663452,2.195607,-162.01944,517.118469,6.258551,-160.069641,516.606018,7.838703,-155.616821,515.426392,6.024253,-151.281616,514.270508,1.890524,-149.589905,513.815552,-2.448497,-151.221771,514.507813,-27.230494,-112.972603,498.513153,-0.180579,0.137865,-0.026013, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187729,1596,26,1350,178,32,0,0,3863,1,0.975,0.061355,-0.001866,-0.998114,-0.179451,0.000855,-0.983767,-60.333889,-139.333481,480.100861,-59.287548,-143.976685,480.59436,-55.492409,-146.255188,479.690002,-51.199398,-144.832016,477.917572,-48.923576,-140.570663,476.315308,-49.578007,-135.71138,475.907532,-53.726028,-133.694458,476.726166,-58.018715,-135.075394,478.498596,-4.374395,-155.112442,512.536987,-2.625924,-159.471115,513.702942,1.497798,-161.217606,514.216003,5.568371,-159.315979,513.775757,7.188068,-154.892807,512.640015,5.420895,-150.552124,511.474121,1.315263,-148.823914,510.961029,-3.030841,-150.407669,511.577484,-27.759483,-112.894493,498.818817,-0.178572,0.138903,-0.027203, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187773,1566,69,1350,178,32,0,0,3864,1,0.975,0.010536,0.008088,-0.999912,-0.208064,0.008496,-0.978078,-61.491432,-139.688049,482.368622,-60.434017,-144.344086,482.784729,-56.690941,-146.583145,481.598267,-52.486019,-145.093262,479.504242,-50.280083,-140.782089,477.72934,-50.929375,-135.90918,477.366913,-55.033218,-133.936737,478.499695,-59.241478,-135.377335,480.593719,-5.341285,-155.172546,512.771362,-3.470628,-159.508652,513.674805,0.726231,-161.135223,513.777222,4.774918,-159.091736,513.018555,6.296384,-154.590927,511.843201,4.415182,-150.276993,510.939758,0.240796,-148.66124,510.837372,-4.077788,-150.397949,511.808685,-28.229544,-112.800331,498.915009,-0.177977,0.138894,-0.026919, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187828,1503,142,1350,178,32,0,0,3865,1,0.975,0.001973,0.009728,-0.999951,-0.21545,0.004955,-0.976502,-62.429245,-140.468765,484.619141,-61.310932,-145.08577,485.057556,-57.537636,-147.26828,483.91684,-53.350128,-145.737473,481.865173,-51.199074,-141.423935,480.104401,-51.916306,-136.583679,479.722107,-56.044266,-134.672745,480.806702,-60.235107,-136.155701,482.858368,-5.88768,-154.871109,510.868591,-3.926373,-159.137039,511.608826,0.232909,-160.617493,511.182373,4.131333,-158.4431,509.83905,5.484386,-153.910065,508.365753,3.521931,-149.675858,507.625519,-0.605699,-148.198395,508.051971,-4.750227,-150.058807,509.633911,-28.777624,-113.108093,500.127289,-0.166276,0.137357,-0.027151, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187872,1479,149,1350,178,32,0,0,3866,1,0.975,0.027386,0.019783,-0.999429,-0.197475,0.020249,-0.980099,-61.891365,-139.661774,481.947937,-60.808983,-144.292007,482.393677,-57.035652,-146.513977,481.317993,-52.811497,-145.025208,479.351013,-50.609379,-140.730591,477.644989,-51.292542,-135.881058,477.264832,-55.420746,-133.925903,478.274902,-59.647163,-135.368362,480.241882,-5.738527,-154.644867,510.467957,-3.883235,-158.976089,511.364258,0.281935,-160.603027,511.314575,4.298555,-158.566147,510.348083,5.807686,-154.076874,509.030853,3.943874,-149.771545,508.134583,-0.195067,-148.153854,508.184235,-4.469092,-149.874847,509.367706,-28.843935,-113.378456,501.073853,-0.154873,0.134142,-0.025653, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187915,1457,149,1350,178,32,0,0,3867,1,0.975,0.060007,0.023878,-0.997912,-0.176611,0.032412,-0.983747,-60.685204,-137.432373,474.034637,-59.582615,-142.077209,474.557129,-55.770565,-144.318375,473.574738,-51.512222,-142.840759,471.662964,-49.301628,-138.542526,469.941681,-50.009983,-133.676071,469.4888,-54.1731,-131.705841,470.401581,-58.432026,-133.137344,472.313354,-5.427889,-155.714874,514.203857,-3.679894,-160.057343,515.170105,0.428595,-161.783524,515.383423,4.4763,-159.872986,514.71875,6.083044,-155.45929,513.565552,4.322178,-151.137131,512.599304,0.23427,-149.423996,512.385986,-4.076914,-151.021133,513.252014,-28.940289,-113.854073,502.753784,-0.142004,0.130464,-0.022997, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187959,1418,143,1350,178,32,0,0,3868,1,0.975,0.059723,0.037036,-0.997528,-0.17653,0.040308,-0.98347,-61.197689,-139.005936,479.529449,-60.077888,-143.630539,480.071075,-56.254742,-145.853424,479.157288,-51.996609,-144.369858,477.323364,-49.79792,-140.079865,475.643616,-50.52914,-135.230103,475.178314,-54.700264,-133.279694,476.015747,-58.95829,-134.719513,477.84967,-5.282467,-154.954208,511.869629,-3.521525,-159.309357,512.927612,0.603955,-161.038879,513.156738,4.661127,-159.119537,512.422791,6.263405,-154.691498,511.155731,4.488325,-150.358673,510.097717,0.3857,-148.643417,509.868561,-3.933115,-150.240005,510.797394,-28.78919,-114.206596,504.264587,-0.133509,0.119607,-0.01981, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188004,1389,142,1350,178,32,0,0,3869,1,0.975,0.061693,0.031096,-0.997611,-0.176215,0.040774,-0.983507,-60.662945,-138.193939,476.654907,-59.558094,-142.817886,477.21225,-55.753422,-145.05275,476.293884,-51.506905,-143.586472,474.437775,-49.30632,-139.309448,472.731232,-50.021843,-134.461517,472.246552,-54.174866,-132.499176,473.092255,-58.421021,-133.920975,474.948334,-5.130386,-154.305206,509.981934,-3.405807,-158.670151,511.098816,0.705654,-160.435181,511.477173,4.7811,-158.554718,510.895386,6.421389,-154.144409,509.694244,4.680067,-149.799484,508.577393,0.58897,-148.050995,508.199005,-3.752752,-149.609314,508.965668,-28.723341,-114.484528,505.185242,-0.131556,0.112533,-0.015968, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188047,1380,143,1350,178,32,0,0,3870,1,0.975,0.066965,0.036345,-0.997093,-0.172159,0.048122,-0.983893,-60.476139,-138.655045,478.170563,-59.368294,-143.271317,478.68866,-55.557877,-145.493622,477.767731,-51.305599,-144.017944,475.947296,-49.102222,-139.739426,474.293701,-49.821358,-134.900482,473.853943,-53.979923,-132.947449,474.696503,-58.23238,-134.379684,476.516937,-4.702034,-154.258179,510.341705,-2.938097,-158.606003,511.331573,1.186431,-160.327148,511.579468,5.24091,-158.403702,510.940155,6.840633,-153.976746,509.788177,5.063077,-149.649216,508.798309,0.959088,-147.941788,508.550415,-3.361425,-149.551361,509.388763,-28.532337,-114.705803,505.918274,-0.130454,0.109634,-0.011893, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188091,1367,148,1350,178,32,0,0,3871,1,0.975,0.065169,0.036515,-0.997206,-0.171937,0.03975,-0.984306,-60.370365,-138.714874,478.111298,-59.223274,-143.32518,478.680511,-55.390198,-145.527191,477.78653,-51.145546,-144.028183,475.953003,-48.97599,-139.737213,474.253998,-49.737061,-134.898666,473.759552,-53.915524,-132.972702,474.578766,-58.159809,-134.427902,476.412292,-4.556683,-153.370392,507.140686,-2.856893,-157.73143,508.250549,1.233153,-159.515549,508.762512,5.305933,-157.664902,508.376648,6.962662,-153.275208,507.319,5.244535,-148.930664,506.209106,1.170937,-147.164597,505.697174,-3.174738,-148.701065,506.262268,-28.43516,-114.749397,506.058258,-0.13015,0.105793,-0.009035, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188135,1356,158,1350,178,32,0,0,3872,1,0.975,0.075715,0.033013,-0.996583,-0.163131,0.036697,-0.985922,-60.206673,-138.538101,477.721283,-59.101913,-143.163879,478.273407,-55.270206,-145.406052,477.439484,-50.983826,-143.948151,475.708008,-48.754517,-139.673615,474.093262,-49.474697,-134.824387,473.628265,-53.652996,-132.851593,474.375061,-57.938164,-134.267853,476.106537,-4.394845,-154.571976,511.258484,-2.694481,-158.941406,512.37677,1.401761,-160.730423,512.895813,5.482691,-158.87822,512.511536,7.144773,-154.481445,511.449097,5.425972,-150.128433,510.330811,1.346159,-148.357513,509.811768,-3.008109,-149.89473,510.374847,-27.539192,-114.809647,506.021179,-0.140065,0.086915,-0.019771, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188179,1345,164,1350,178,32,0,0,3873,1,0.975,0.066325,0.025074,-0.997483,-0.175652,0.026897,-0.984085,-60.191292,-138.478043,477.80127,-59.082855,-143.101105,478.322601,-55.25745,-145.329758,477.433258,-50.984093,-143.856125,475.654175,-48.76622,-139.573563,474.027527,-49.486824,-134.727524,473.589661,-53.660469,-132.767822,474.395569,-57.933605,-134.198837,476.174652,-4.300961,-155.351913,513.772278,-2.575272,-159.705078,514.846924,1.529232,-161.464417,515.289917,5.595951,-159.587616,514.841797,7.230716,-155.186203,513.765015,5.488171,-150.850281,512.690369,1.400958,-149.10759,512.247375,-2.937917,-150.671753,512.88031,-26.821495,-113.47448,500.93045,-0.154511,0.11541,-0.041475, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188232,1345,164,1350,178,32,0,0,3874,1,0.975,0.060675,0.028425,-0.997753,-0.183322,0.034618,-0.982443,-59.951752,-138.471161,477.283539,-58.800362,-143.086014,477.882874,-54.965015,-145.293549,477.008026,-50.721649,-143.797348,475.171448,-48.55661,-139.504959,473.448975,-49.322899,-134.660294,472.922791,-53.502937,-132.731339,473.724487,-57.745403,-134.183502,475.561066,-4.167068,-153.507904,508.106384,-2.449012,-157.865997,509.130981,1.651912,-159.632599,509.476593,5.720178,-157.761993,508.940704,7.361781,-153.363129,507.837311,5.62833,-149.02359,506.812683,1.54614,-147.272354,506.467102,-2.788614,-148.828812,507.19516,-27.533438,-113.594971,502.127655,-0.141736,0.128005,-0.026224, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188275,1344,166,1350,178,32,0,0,3875,1,0.975,0.061936,0.028037,-0.997686,-0.179886,0.031762,-0.983175,-60.063446,-139.012772,478.802094,-58.877579,-143.603027,479.402924,-55.033272,-145.771957,478.532928,-50.811508,-144.245926,476.701782,-48.685753,-139.949722,474.982086,-49.489693,-135.126297,474.454041,-53.675488,-133.238586,475.251251,-57.896648,-134.720978,477.082428,-4.070613,-152.813736,505.555847,-2.356733,-157.162628,506.642151,1.736164,-158.926834,507.064636,5.797485,-157.060944,506.575806,7.436128,-152.670929,505.462006,5.705226,-148.340225,504.375671,1.630743,-146.59288,503.953217,-2.699277,-148.142853,504.626373,-27.568701,-113.80806,503.124695,-0.136887,0.116524,-0.019938, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188319,1342,171,1350,178,32,0,0,3876,1,0.975,0.057843,0.041835,-0.997449,-0.172718,0.039143,-0.984193,-59.568504,-137.957474,475.765137,-58.398746,-142.562119,476.267426,-54.570679,-144.727097,475.273285,-50.356441,-143.1828,473.365112,-48.223507,-138.866104,471.660706,-49.003101,-134.033447,471.227905,-53.177624,-132.144073,472.152557,-57.393555,-133.642807,474.06073,-3.835582,-153.457581,508.070068,-2.133167,-157.813263,509.123657,1.955854,-159.591232,509.527893,6.023639,-157.73848,509.046021,7.675644,-153.352844,507.960266,5.956834,-149.014877,506.906677,1.885627,-147.253174,506.502411,-2.449834,-148.791672,507.171753,-27.506128,-114.030533,504.132996,-0.129275,0.114721,-0.017406, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188364,1342,171,1350,178,32,0,0,3877,1,0.975,0.064023,0.038847,-0.997192,-0.169562,0.042198,-0.984616,-59.651188,-138.507034,477.360077,-58.475159,-143.101074,477.957397,-54.645988,-145.277069,477.06073,-50.436176,-143.757309,475.195404,-48.312019,-139.463531,473.454041,-49.103764,-134.637054,472.925659,-53.275917,-132.742355,473.753387,-57.48539,-134.217575,475.618713,-3.727775,-154.015823,509.704651,-1.966551,-158.358047,510.730957,2.15253,-160.081223,511.05014,6.202723,-158.165421,510.47525,7.800963,-153.746597,509.343048,6.024906,-149.423737,508.316742,1.925393,-147.715408,507.997528,-2.393067,-149.318192,508.765533,-27.517998,-114.428574,505.430756,-0.126331,0.109589,-0.015096, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188406,1343,173,1350,178,32,0,0,3878,1,0.975,0.069184,0.027844,-0.997215,-0.162095,0.031692,-0.986266,-59.872562,-139.37149,480.168488,-58.717152,-143.961166,480.717682,-54.890495,-146.140961,479.835205,-50.662373,-144.631516,478.037994,-48.509636,-140.347198,476.378845,-49.281471,-135.528671,475.908112,-53.451954,-133.623871,476.712097,-57.67997,-135.090683,478.509308,-3.602399,-153.990768,509.783386,-1.829581,-158.324997,510.766449,2.290529,-160.030502,511.002533,6.329795,-158.098724,510.353333,7.912665,-153.675766,509.199188,6.126511,-149.361969,508.216125,2.027083,-147.669907,507.980042,-2.277243,-149.28949,508.8284,-26.617563,-114.297852,504.779327,-0.13895,0.086879,-0.02454, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188456,1347,177,1350,178,32,0,0,3879,1,0.975,0.06314,0.025484,-0.997679,-0.177244,0.027439,-0.983784,-59.821774,-139.277847,480.181427,-58.683411,-143.887161,480.73233,-54.853035,-146.09169,479.855682,-50.602673,-144.597443,478.065002,-48.42239,-140.30986,476.409271,-49.175484,-135.473267,475.938507,-53.351608,-133.542419,476.735016,-57.601563,-134.994019,478.525665,-3.471253,-155.386581,514.585388,-1.67111,-159.690308,515.543091,2.44496,-161.3526,515.68927,6.450055,-159.391251,514.938293,7.989845,-154.970688,513.730103,6.178055,-150.688812,512.772339,2.084233,-149.038452,512.62616,-2.183251,-150.687622,513.58075,-26.080833,-113.341713,501.347107,-0.149531,0.11331,-0.041412, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188497,1347,177,1350,178,32,0,0,3880,1,0.975,0.06589,0.027637,-0.997444,-0.179435,0.032767,-0.983224,-59.076172,-137.738571,474.575806,-57.873322,-142.339996,475.220001,-54.012665,-144.514374,474.367523,-49.785587,-142.984238,472.517761,-47.66901,-138.677505,470.754242,-48.490662,-133.840729,470.179626,-52.691521,-131.95166,470.962524,-56.917461,-133.437149,472.812286,-3.522387,-153.74765,509.19632,-1.787032,-158.084076,510.153625,2.312646,-159.82402,510.487091,6.362909,-157.938171,510.001404,7.981007,-153.543289,508.981079,6.231291,-149.224045,508.023773,2.148852,-147.498413,507.690277,-2.17129,-149.078583,508.372925,-26.906448,-113.355431,501.851959,-0.13747,0.128522,-0.027446, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188541,1347,177,1350,178,32,0,0,3881,1,0.975,0.067778,0.031708,-0.997196,-0.176225,0.039319,-0.983564,-59.485889,-138.830063,478.361145,-58.320847,-143.437698,479.02829,-54.475784,-145.647873,478.230804,-50.232048,-144.161438,476.435822,-48.077248,-139.879608,474.694794,-48.862606,-135.038788,474.101776,-53.048782,-133.111237,474.825134,-57.290154,-134.554581,476.620148,-3.478701,-153.304108,507.759949,-1.778446,-157.669052,508.801697,2.31403,-159.459427,509.283051,6.390444,-157.614395,508.921997,8.05074,-153.225693,507.930054,6.333257,-148.876221,506.888306,2.256206,-147.102905,506.406952,-2.093473,-148.638779,506.953491,-27.112686,-113.99044,504.05545,-0.13388,0.117177,-0.019639, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188584,1347,177,1350,178,32,0,0,3882,1,0.975,0.067627,0.02906,-0.997287,-0.183669,0.038698,-0.982226,-59.152512,-138.047745,475.4646,-57.980698,-142.652588,476.056396,-54.131737,-144.841171,475.196472,-49.889187,-143.328308,473.38858,-47.738861,-139.030991,471.691711,-48.528008,-134.195526,471.176422,-52.719448,-132.285538,471.959839,-56.961235,-133.754868,473.767761,-3.547453,-151.411591,501.648315,-1.756515,-155.744186,502.553864,2.37317,-157.428848,502.663422,6.40671,-155.470673,501.912811,7.97342,-151.032425,500.74176,6.171409,-146.72197,499.836212,2.064087,-145.048752,499.726654,-2.230417,-146.696014,500.687042,-27.261154,-114.254784,505.117035,-0.129879,0.105334,-0.011609, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188636,1347,177,1350,178,32,1,1,3883,1,0.975,0.071037,0.028828,-0.997057,-0.160146,0.032933,-0.986544,-59.531406,-138.904633,478.745514,-58.360661,-143.518112,479.401215,-54.504566,-145.725555,478.602966,-50.250793,-144.22963,476.81842,-48.092655,-139.936981,475.092896,-48.883438,-135.089859,474.513519,-53.080963,-133.164978,475.235443,-57.332569,-134.617981,477.019989,-3.332557,-154.945602,513.086487,-1.589919,-159.284637,514.13623,2.514287,-161.021072,514.495056,6.562466,-159.126816,513.95282,8.172307,-154.724747,512.827148,6.414179,-150.404465,511.777435,2.328915,-148.683441,511.418579,-1.987521,-150.263794,512.150269,-26.448183,-114.395569,505.088654,-0.141109,0.086226,-0.022715, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188679,1347,177,3336,45,16,0,0,3884,1,0.975,0.060014,0.014967,-0.998085,-0.170813,0.030398,-0.984834,-60.061424,-140.116409,482.645844,-58.917301,-144.717957,483.265961,-55.085754,-146.928925,482.458252,-50.839256,-145.450394,480.695923,-48.66663,-141.17804,479.011292,-49.430378,-136.346222,478.47052,-53.604553,-134.41275,479.198883,-57.849236,-135.849442,480.961212,-3.378357,-155.578018,515.190125,-1.592307,-159.904877,516.151306,2.53283,-161.596237,516.380493,6.56641,-159.652161,515.743347,8.136504,-155.225525,514.61322,6.337602,-150.918549,513.652039,2.232562,-149.240128,513.422852,-2.067999,-150.874878,514.261047,-26.007715,-113.407387,501.373413,-0.151607,0.114047,-0.041585, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
