millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz
79136,2896,542,2897,540,32,0,0,1673, 1, 0.975000, -0.297839, 0.095218, -0.949855, -0.479539, 0.052524, -0.875947, -66.968758, -159.578430, 419.714417, -65.900421, -164.233368, 420.682800, -62.539894, -166.478500, 419.135651, -58.901558, -164.984894, 415.979248, -57.113644, -160.683380, 413.062592, -57.759937, -155.801498, 411.977386, -61.473343, -153.881729, 413.641357, -65.116013, -155.296326, 416.797760, -23.060688, -182.472443, 450.161407, -21.479540, -186.971130, 450.986786, -17.512314, -188.739960, 450.310669, -13.514677, -186.738266, 448.529114, -11.829782, -182.170639, 446.685699, -13.412873, -177.717239, 445.860321, -17.335257, -175.954788, 446.536438, -21.526917, -177.621796, 448.552734, -45.253132, -151.124481, 479.788940, -0.000762, 0.358857, 0.039479, 
79180,2896,542,2897,540,32,0,0,1674, 1, 0.975000, -0.287606, 0.091904, -0.953329, -0.479637, 0.055360, -0.875719, -67.083755, -159.927551, 420.533173, -65.991989, -164.575790, 421.489532, -62.621635, -166.799011, 419.935638, -58.992630, -165.281677, 416.781769, -57.227280, -160.968399, 413.875397, -57.898617, -156.090836, 412.802612, -61.619892, -154.194427, 414.472900, -65.253883, -155.632889, 417.626801, -23.119547, -182.483109, 450.437195, -21.544657, -186.986343, 451.289886, -17.579063, -188.768646, 450.635162, -13.577554, -186.780930, 448.856537, -11.886042, -182.219604, 446.995911, -13.463564, -177.761597, 446.143219, -17.384186, -175.986404, 446.797943, -21.579359, -177.636978, 448.808685, -45.321941, -151.253448, 480.293701, 0.002251, 0.359304, 0.038464, 
79213,2896,542,2897,540,32,0,0,1675, 1, 0.975000, -0.290383, 0.096104, -0.952072, -0.478551, 0.057376, -0.876183, -66.767685, -158.988937, 418.270325, -65.699066, -163.655365, 419.231750, -62.345150, -165.905945, 417.664856, -58.716660, -164.408493, 414.487457, -56.935791, -160.096817, 411.560852, -57.581478, -155.203674, 410.480225, -61.288494, -153.279282, 412.166321, -64.921677, -154.696686, 415.343689, -23.174631, -182.903091, 451.478699, -21.602095, -187.393845, 452.288300, -17.644470, -189.160568, 451.608124, -13.651375, -187.164063, 449.836548, -11.963223, -182.605530, 448.011383, -13.537543, -178.159592, 447.201752, -17.450886, -176.398926, 447.881958, -21.637829, -178.062286, 449.889404, -45.345871, -151.090637, 479.912811, 0.001501, 0.360507, 0.038892, 
79256,2896,542,2897,540,32,0,0,1676, 1, 0.975000, -0.284683, 0.094507, -0.953952, -0.480147, 0.053069, -0.875581, -67.252495, -160.139450, 421.436005, -66.175453, -164.808670, 422.417664, -62.826275, -167.067673, 420.856720, -59.212650, -165.578995, 417.667542, -57.448090, -161.270966, 414.718292, -58.103172, -156.373123, 413.614166, -61.804874, -154.442337, 415.297607, -65.423172, -155.851425, 418.486786, -23.230181, -182.912338, 451.543488, -21.679035, -187.424515, 452.415741, -17.702499, -189.238968, 451.858093, -13.660340, -187.286972, 450.197144, -11.923534, -182.742233, 448.405884, -13.479163, -178.272751, 447.533600, -17.412819, -176.466492, 448.091248, -21.653234, -178.084335, 449.981262, -45.365330, -150.862381, 479.496490, 0.000057, 0.359269, 0.039936, 
79311,2896,542,2897,540,32,1,1,1677, 1, 0.975000, -0.284849, 0.097894, -0.953561, -0.479528, 0.054739, -0.875818, -67.315613, -160.382767, 422.040741, -66.222496, -165.049881, 423.015137, -62.868587, -167.297043, 421.437744, -59.264362, -165.793976, 418.232544, -57.517399, -161.477692, 415.277130, -58.188881, -156.580887, 414.178680, -61.894402, -154.662933, 415.880127, -65.503891, -156.086075, 419.085327, -23.171726, -182.740051, 451.152863, -21.591255, -187.235519, 451.948730, -17.631495, -188.995865, 451.234406, -13.643787, -186.985962, 449.428345, -11.964850, -182.415451, 447.588470, -13.546427, -177.965591, 446.792572, -17.461292, -176.210815, 447.506897, -21.641432, -177.887207, 449.550690, -45.404625, -151.006470, 479.864502, 0.001868, 0.360538, 0.039833, 
79410,2896,542,856,848,24,0,0,1680, 1, 0.975000, -0.289703, 0.093795, -0.952510, -0.480250, 0.057600, -0.875238, -66.835838, -159.135498, 418.520447, -65.760475, -163.797211, 419.505432, -62.386410, -166.048309, 417.981201, -58.736198, -164.556137, 414.840637, -56.945202, -160.250534, 411.923401, -57.599739, -155.360870, 410.822937, -61.325470, -153.436447, 412.462646, -64.979721, -154.849731, 415.603210, -23.261816, -183.217789, 452.310242, -21.715183, -187.724991, 453.172943, -17.736017, -189.540497, 452.642365, -13.684821, -187.595047, 451.029358, -11.938081, -183.057648, 449.278778, -13.489458, -178.592026, 448.416077, -17.426880, -176.784653, 448.946655, -21.678816, -178.398849, 450.789063, -45.364563, -151.111908, 480.074158, 0.002621, 0.358793, 0.039847, 
79453,2896,542,856,848,24,0,0,1681, 1, 0.975000, -0.299488, 0.095773, -0.949281, -0.479801, 0.060622, -0.875281, -66.063713, -157.321198, 413.706512, -65.001381, -161.968292, 414.623199, -61.647648, -164.187592, 413.040710, -58.013203, -162.666412, 409.886078, -56.223442, -158.352676, 407.007263, -56.862495, -153.481155, 405.976593, -60.569160, -151.584656, 407.673065, -64.208717, -153.025452, 410.827698, -23.126696, -182.539810, 450.717957, -21.552555, -187.037064, 451.492249, -17.585075, -188.799744, 450.792816, -13.579438, -186.791580, 449.029358, -11.882979, -182.220520, 447.234863, -13.458290, -177.768021, 446.460571, -17.381762, -176.010605, 447.160004, -21.581900, -177.688705, 449.163147, -45.292477, -151.042007, 479.904205, 0.002891, 0.358591, 0.039643, 
79486,2896,542,856,848,24,0,0,1682, 1, 0.975000, -0.289277, 0.094339, -0.952585, -0.479362, 0.058903, -0.875639, -66.918861, -159.390976, 419.468140, -65.831146, -164.045624, 420.428223, -62.487885, -166.282150, 418.844147, -58.893318, -164.776810, 415.643799, -57.149265, -160.468063, 412.701904, -57.815285, -155.584656, 411.618286, -61.510033, -153.676315, 413.325867, -65.110023, -155.101501, 416.526215, -23.139177, -183.084457, 452.204346, -21.578707, -187.585403, 453.021301, -17.609751, -189.372543, 452.394409, -13.587708, -187.394287, 450.690887, -11.870625, -182.840179, 448.908630, -13.433833, -178.382614, 448.091644, -17.359718, -176.602097, 448.718567, -21.578302, -178.249207, 450.656799, -45.231201, -150.862396, 479.685516, 0.003883, 0.358932, 0.038329, 
79519,2895,542,856,848,24,0,0,1683, 1, 0.975000, -0.300193, 0.101158, -0.948499, -0.478992, 0.059405, -0.875807, -66.163887, -157.291000, 413.995850, -65.087852, -161.943680, 414.949371, -61.719223, -164.174896, 413.389679, -58.077816, -162.664124, 410.230438, -56.293297, -158.353165, 407.322266, -56.946735, -153.474136, 406.252686, -60.667412, -151.568619, 407.928436, -64.313622, -152.999069, 411.087677, -23.122887, -183.100494, 452.322418, -21.585121, -187.615906, 453.205902, -17.621531, -189.443146, 452.646667, -13.584358, -187.505859, 450.972351, -11.841840, -182.969223, 449.163696, -13.384273, -178.496750, 448.280212, -17.304838, -176.678009, 448.839447, -21.537735, -178.279266, 450.741486, -45.148312, -150.726227, 479.380096, 0.005153, 0.358341, 0.038022, 
79574,2878,548,856,848,24,0,0,1684, 1, 0.975000, -0.286775, 0.096806, -0.953094, -0.475769, 0.055624, -0.877810, -67.055656, -159.710617, 420.339111, -65.963043, -164.355347, 421.271637, -62.606777, -166.569336, 419.687256, -58.998390, -165.042953, 416.514069, -57.247616, -160.726486, 413.610870, -57.919331, -155.852966, 412.560028, -61.626560, -153.965256, 414.262726, -65.240593, -155.412170, 417.435913, -23.055836, -183.102249, 452.464569, -21.487543, -187.606613, 453.336304, -17.525684, -189.399643, 452.712128, -13.522538, -187.425568, 450.957703, -11.825377, -182.872360, 449.100708, -13.396968, -178.412552, 448.228943, -17.314377, -176.627151, 448.853119, -21.511538, -178.263550, 450.837067, -45.163696, -150.615082, 479.352722, 0.004896, 0.357959, 0.038318, 
79617,2847,565,856,848,24,0,0,1685, 1, 0.975000, -0.292187, 0.096145, -0.951516, -0.475972, 0.053734, -0.877817, -66.613708, -158.814682, 417.926819, -65.509888, -163.459610, 418.880157, -62.153687, -165.677017, 417.294647, -58.557091, -164.154724, 414.099060, -56.822861, -159.841202, 411.165314, -57.505955, -154.966782, 410.089691, -61.212059, -153.077927, 411.797485, -64.814438, -154.519958, 414.993073, -22.915352, -183.231552, 452.778839, -21.361794, -187.743225, 453.742035, -17.398951, -189.572235, 453.219147, -13.379454, -187.640091, 451.516449, -11.662011, -183.109451, 449.631348, -13.221387, -178.641403, 448.668121, -17.139992, -176.822403, 449.191010, -21.354813, -178.411636, 451.113403, -44.927456, -150.417282, 478.831940, 0.005591, 0.356578, 0.038497, 
79650,2811,582,856,848,24,0,0,1686, 1, 0.975000, -0.308779, 0.102110, -0.945637, -0.472378, 0.064557, -0.879029, -65.422722, -156.099472, 410.707001, -64.383530, -160.746368, 411.578491, -61.029408, -162.956665, 409.981781, -57.371296, -161.423798, 406.852142, -55.548466, -157.102753, 404.022888, -56.161991, -152.234680, 403.043732, -59.871372, -150.342972, 404.748108, -63.534588, -151.795120, 407.877747, -22.551476, -182.766541, 451.922668, -20.938005, -187.258240, 452.769775, -16.928246, -189.014145, 452.202972, -12.901075, -187.000687, 450.554260, -11.218038, -182.427353, 448.789459, -12.834927, -177.978134, 447.942352, -16.802176, -176.229279, 448.509186, -21.034267, -177.913406, 450.389496, -44.589455, -150.344376, 478.920288, 0.009544, 0.352236, 0.038800, 
79683,2751,607,856,848,24,0,0,1687, 1, 0.975000, -0.220282, 0.159642, -0.962284, -0.397446, 0.126105, -0.908919, -66.609421, -160.387817, 423.974304, -65.597847, -165.044678, 424.609741, -62.233601, -167.176956, 422.906281, -58.530529, -165.529831, 419.861725, -56.652664, -161.123322, 417.259552, -57.235767, -156.248932, 416.540436, -60.960136, -154.420456, 418.327576, -64.670555, -155.989517, 421.372131, -21.222456, -183.884460, 456.991333, -19.693523, -188.413559, 457.853760, -15.641797, -190.357056, 458.046570, -11.454989, -188.566422, 457.456848, -9.595616, -184.104767, 456.430023, -11.138634, -179.595703, 455.567627, -15.170229, -177.666412, 455.374786, -19.612028, -179.162384, 456.175262, -44.033630, -150.093735, 479.013763, 0.011421, 0.343618, 0.036831, 
79716,2687,632,856,848,24,0,0,1688, 1, 0.975000, -0.107495, 0.228126, -0.967679, -0.314477, 0.210465, -0.925639, -65.030121, -159.494507, 423.232971, -63.973969, -164.094742, 423.785828, -60.285625, -166.189865, 422.659393, -56.161484, -164.549774, 420.513489, -54.016106, -160.174927, 418.605194, -54.672565, -155.360535, 418.087067, -58.708134, -153.539810, 419.178772, -62.834118, -155.123688, 421.324646, -19.912796, -190.285873, 477.242035, -18.303434, -194.705307, 477.662903, -14.220253, -196.518997, 477.581177, -10.065545, -194.661255, 477.044739, -8.276194, -190.230942, 476.367828, -9.889959, -185.826508, 475.946960, -13.958414, -184.017426, 476.028687, -18.379679, -185.618744, 476.818237, -43.053539, -149.810242, 479.408356, 0.012774, 0.333790, 0.036069, 
79740,2609,657,856,848,24,0,0,1689, 1, 0.975000, -0.059139, 0.213322, -0.975191, -0.220101, 0.237454, -0.946135, -64.077538, -160.003876, 425.155884, -62.952255, -164.546188, 425.774933, -59.233356, -166.589844, 424.818634, -55.132793, -164.934036, 422.847198, -53.052540, -160.584976, 421.015411, -53.793907, -155.818192, 420.444519, -57.849297, -154.055496, 421.352661, -61.949959, -155.660004, 423.324097, -17.032152, -181.718307, 458.409973, -15.331458, -186.310822, 458.993500, -11.087824, -188.242432, 459.241058, -6.794568, -186.373703, 459.007599, -4.974429, -181.806900, 458.429871, -6.686166, -177.225189, 457.846344, -10.919250, -175.304779, 457.598816, -15.502583, -176.910187, 458.069153, -41.536221, -149.130432, 478.807617, 0.010732, 0.315693, 0.032870, 
79793,2165,753,856,848,24,0,0,1690, 1, 0.975000, -0.018431, 0.215285, -0.976377, -0.180063, 0.246562, -0.952252, -62.256725, -158.515244, 422.105194, -61.148193, -163.052353, 422.768311, -57.394672, -165.143631, 422.046722, -53.225090, -163.558884, 420.363098, -51.084358, -159.258087, 418.703705, -51.822845, -154.498993, 418.119019, -55.907162, -152.681732, 418.762177, -60.073318, -154.221725, 420.445770, -14.493624, -175.400589, 444.838196, -12.711691, -179.833405, 444.742218, -8.431733, -181.395859, 443.985107, -4.176205, -179.181076, 443.010315, -2.429656, -174.502579, 442.388916, -4.199987, -170.092438, 442.484863, -8.458336, -168.518036, 443.242004, -12.973660, -170.502396, 444.536469, -39.684063, -148.959915, 479.642609, 0.020293, 0.291931, 0.030532, 
79815,1955,776,856,848,24,0,0,1691, 1, 0.975000, -0.016836, 0.209496, -0.977665, -0.139073, 0.269771, -0.952829, -58.769184, -155.124542, 413.930817, -57.757244, -159.668854, 414.482269, -54.077354, -161.811691, 413.662659, -49.915524, -160.293961, 411.952087, -47.711002, -156.037247, 410.352600, -48.340828, -151.284744, 409.881531, -52.361740, -149.401505, 410.620758, -56.521709, -150.873260, 412.331329, -10.392562, -177.449966, 453.292816, -8.600935, -182.040878, 453.559357, -4.235812, -183.897797, 453.532501, 0.138923, -181.930557, 453.227966, 1.958332, -177.298523, 452.824127, 0.163411, -172.717484, 452.557587, -4.192041, -170.863953, 452.584442, -8.858871, -172.590256, 453.162109, -35.237831, -147.860168, 478.800018, 0.025628, 0.237260, 0.020712, 
79848,1745,794,856,848,24,0,0,1692, 1, 0.975000, -0.018304, 0.191957, -0.981233, -0.130228, 0.266827, -0.954905, -56.600960, -152.522003, 407.242004, -55.690239, -157.041443, 407.608307, -52.106651, -159.190414, 406.598907, -47.980373, -157.709229, 404.805084, -45.727287, -153.499680, 403.277649, -46.241219, -148.789337, 402.989441, -50.176132, -146.880707, 403.920746, -54.304119, -148.313614, 405.714569, -8.263444, -176.499634, 451.929932, -6.527969, -181.158783, 452.400421, -2.200469, -183.167191, 452.716003, 2.180541, -181.340576, 452.691772, 4.041122, -176.752563, 452.341980, 2.294880, -172.098541, 451.871460, -2.027674, -170.101151, 451.555908, -6.707779, -171.675186, 451.825623, -32.638176, -146.553207, 476.272919, 0.019275, 0.210978, 0.009651, 
79892,1432,810,856,848,24,0,0,1693, 1, 0.975000, -0.024333, 0.184136, -0.982600, -0.122919, 0.267863, -0.955584, -55.383224, -152.572845, 407.149017, -54.529217, -157.113373, 407.569366, -50.986595, -159.323135, 406.592377, -46.861767, -157.905380, 404.790314, -44.571087, -153.724976, 403.218842, -45.026505, -148.996170, 402.873108, -48.923595, -147.026505, 403.775482, -53.048363, -148.395691, 405.577545, -6.224272, -175.884583, 451.088470, -4.515731, -180.562546, 451.730255, -0.236541, -182.644501, 452.321075, 4.105639, -180.898819, 452.514862, 5.955413, -176.349213, 452.198059, 4.230226, -171.672913, 451.556274, -0.047563, -169.608017, 450.965454, -4.694709, -171.093979, 450.992432, -30.279831, -145.783478, 474.708344, 0.019387, 0.186971, 0.003190, 
79925,1310,815,856,848,24,0,0,1694, 1, 0.975000, -0.012255, 0.192320, -0.981256, -0.119883, 0.261528, -0.957722, -54.069515, -152.520065, 406.842682, -53.217777, -157.060394, 407.224274, -49.664757, -159.267319, 406.246338, -45.522442, -157.846466, 404.481750, -43.216995, -153.663834, 402.964172, -43.668812, -148.937302, 402.663971, -47.577877, -146.966522, 403.560547, -51.720688, -148.339706, 405.325134, -4.395421, -173.811935, 446.256104, -2.664888, -178.492386, 446.980682, 1.612124, -180.574448, 447.686157, 5.929855, -178.824356, 447.959229, 7.745341, -174.267853, 447.639984, 5.995388, -169.588181, 446.915405, 1.718823, -167.526093, 446.209961, -2.907249, -169.014465, 446.146332, -28.176384, -145.233963, 473.702301, 0.020999, 0.165796, -0.001011, 
79969,1233,835,856,848,24,0,0,1695, 1, 0.975000, -0.009144, 0.197721, -0.980216, -0.122953, 0.278197, -0.952622, -52.583813, -151.382462, 403.758392, -51.733650, -155.905899, 404.066895, -48.187103, -158.088272, 403.042969, -44.052181, -156.650970, 401.286407, -41.749599, -152.469666, 399.826202, -42.198105, -147.763855, 399.602905, -46.101139, -145.811752, 400.541656, -50.238117, -147.201385, 402.298187, -2.854524, -170.429031, 438.720947, -1.189738, -175.195679, 439.737091, 3.023834, -177.408798, 440.851929, 7.320673, -175.750641, 441.412445, 9.163257, -171.190414, 441.090240, 7.469495, -166.420776, 440.074097, 3.252060, -164.237854, 438.959259, -1.358939, -165.616348, 438.569489, -26.302111, -145.104111, 473.767120, 0.028150, 0.144107, -0.004898, 
80024,1120,876,856,848,24,0,0,1696, 1, 0.975000, -0.011569, 0.206115, -0.978459, -0.124364, 0.276116, -0.953044, -51.697243, -152.162170, 405.331970, -50.789131, -156.649872, 405.625977, -47.225342, -158.768372, 404.601227, -43.123463, -157.277252, 402.858002, -40.884235, -153.083054, 401.417450, -41.393543, -148.407120, 401.209808, -45.310814, -146.522903, 402.148193, -49.415638, -147.967209, 403.891418, -1.516184, -168.328659, 433.717255, 0.148118, -173.071838, 434.749390, 4.333184, -175.284683, 435.933929, 8.591406, -173.648575, 436.576996, 10.406960, -169.118576, 436.301849, 8.712434, -164.370682, 435.269684, 4.521809, -162.189468, 434.085144, -0.052745, -163.548660, 433.606598, -24.652411, -145.156418, 474.444305, 0.039583, 0.124469, -0.005576, 
80046,1060,882,856,848,24,0,0,1697, 1, 0.975000, -0.011161, 0.200944, -0.979539, -0.115459, 0.263329, -0.957772, -50.585758, -151.871445, 404.415741, -49.679363, -156.400833, 404.842651, -46.100826, -158.581161, 403.923279, -41.976948, -157.132965, 402.196198, -39.723518, -152.937820, 400.673096, -40.234512, -148.215576, 400.329803, -44.165478, -146.278229, 401.165558, -48.289204, -147.679428, 402.892639, 0.047307, -172.157867, 444.424072, 1.733204, -176.847641, 445.370483, 5.927542, -179.007477, 446.423950, 10.175955, -177.352554, 446.967346, 11.971001, -172.850098, 446.682373, 10.258429, -168.157150, 445.735931, 6.060319, -166.025009, 444.682495, 1.498261, -167.408508, 444.314941, -22.167210, -144.398727, 472.736633, 0.027258, 0.085781, -0.016280, 
80089,969,883,856,848,24,0,0,1698, 1, 0.975000, 0.010541, 0.204619, -0.978785, -0.126749, 0.258906, -0.957550, -50.584103, -154.933136, 412.256714, -49.624611, -159.523209, 412.785950, -45.988083, -161.726166, 411.933014, -41.835567, -160.247681, 410.197540, -39.600937, -155.987137, 408.596191, -40.168217, -151.193481, 408.147156, -44.155289, -149.246613, 408.919891, -48.305866, -150.678024, 410.655334, 1.266711, -173.981277, 450.073700, 2.987071, -178.653137, 450.982452, 7.224020, -180.742935, 451.851166, 11.494896, -179.009399, 452.170990, 13.281127, -174.469177, 451.754578, 11.537129, -169.798950, 450.845825, 7.301252, -167.733353, 449.977112, 2.724225, -169.192459, 449.845764, -20.381363, -143.132065, 469.682556, 0.020102, 0.087569, -0.030592, 
80133,949,874,856,848,24,0,0,1699, 1, 0.975000, 0.075066, 0.193784, -0.978168, -0.120353, 0.258161, -0.958576, -53.355446, -170.846588, 453.941986, -52.447681, -175.474960, 454.583954, -48.729404, -177.858765, 454.331421, -44.396988, -176.594284, 453.332306, -41.994831, -172.440857, 452.171906, -42.550320, -167.615158, 451.683990, -46.604294, -165.465256, 451.782471, -50.927483, -166.703461, 452.781586, 3.368976, -168.620010, 437.050598, 5.071024, -173.291779, 438.001648, 9.230167, -175.479782, 439.235626, 13.416555, -173.880463, 440.029724, 15.157271, -169.424423, 439.918701, 13.426023, -164.743805, 438.967651, 9.257597, -162.586716, 437.733673, 4.747448, -163.923355, 437.103821, -17.848696, -142.537033, 468.890228, 0.007086, 0.076040, -0.043783, 
80166,943,864,856,848,24,0,0,1700, 1, 0.975000, 0.088897, 0.188450, -0.978051, -0.113512, 0.242190, -0.963566, -52.700226, -172.228989, 457.477356, -51.744545, -176.831802, 458.045471, -48.002728, -179.158905, 457.723053, -43.684914, -177.841354, 456.699005, -41.325497, -173.669647, 455.573181, -41.927780, -168.870255, 455.159698, -46.004307, -166.774368, 455.327484, -50.314957, -168.065460, 456.351532, 4.781229, -170.397598, 441.561462, 6.474917, -175.051926, 442.622223, 10.607862, -177.206299, 443.895294, 14.763892, -175.575882, 444.634888, 16.486839, -171.111511, 444.407776, 14.762529, -166.451172, 443.347015, 10.622699, -164.329071, 442.073944, 6.146693, -165.688141, 441.488129, -16.520882, -142.421936, 469.107605, 0.002883, 0.070494, -0.049784, 
80199,933,854,856,848,24,0,0,1701, 1, 0.975000, 0.103178, 0.180812, -0.978091, -0.121987, 0.235250, -0.964249, -52.041595, -173.753448, 461.346466, -51.101452, -178.351944, 461.962555, -47.370571, -180.717789, 461.796387, -43.050110, -179.458069, 460.945343, -40.677402, -175.326538, 459.907928, -41.275707, -170.531982, 459.460571, -45.335495, -168.394547, 459.457977, -49.646793, -169.631866, 460.309052, 5.710154, -169.880157, 440.670197, 7.418916, -174.535217, 441.807922, 11.568961, -176.657532, 443.083618, 15.732432, -174.980347, 443.750000, 17.447895, -170.483810, 443.416687, 15.707328, -165.825424, 442.278961, 11.552782, -163.736359, 441.003235, 7.072352, -165.136063, 440.486145, -15.275322, -142.489258, 469.782440, 0.001506, 0.058881, -0.052711, 
80232,926,848,856,848,24,0,0,1702, 1, 0.975000, 0.100710, 0.194419, -0.975735, -0.119494, 0.241009, -0.963139, -51.736130, -176.170654, 468.085999, -50.776402, -180.777725, 468.736206, -47.024063, -183.164383, 468.738892, -42.689720, -181.924561, 468.092438, -40.320068, -177.797119, 467.175568, -40.951851, -172.991486, 466.712738, -45.025330, -170.832565, 466.522675, -49.348785, -172.054535, 467.169098, 6.438561, -165.518158, 430.033600, 8.072550, -170.211258, 431.270233, 12.153141, -172.426880, 432.750305, 16.295958, -170.840012, 433.606812, 18.048645, -166.375290, 433.338013, 16.378551, -161.675247, 432.101379, 12.289502, -159.497986, 430.621307, 7.828642, -160.801254, 429.895447, -14.043670, -142.282639, 469.722290, 0.003271, 0.044739, -0.053685, 
80276,920,844,856,848,24,0,0,1703, 1, 0.975000, 0.108436, 0.192066, -0.975373, -0.117800, 0.242003, -0.963098, -50.370190, -174.694397, 464.121033, -49.357658, -179.294342, 464.782166, -45.579197, -181.622681, 464.702820, -41.262909, -180.307816, 463.929474, -38.944435, -176.134796, 462.915161, -39.624146, -171.330246, 462.428864, -43.724869, -169.238327, 462.333344, -48.030952, -170.532227, 463.106689, 7.197997, -163.368195, 424.898956, 8.799575, -168.072495, 426.176910, 12.849373, -170.321548, 427.728516, 16.981937, -168.769272, 428.644836, 18.749819, -164.319305, 428.389160, 17.110464, -159.606903, 427.111206, 13.050944, -157.398270, 425.559601, 8.601598, -158.664047, 424.766449, -12.973538, -142.294510, 470.125824, 0.007527, 0.031602, -0.053923, 
80308,905,844,856,848,24,0,0,1704, 1, 0.975000, 0.115972, 0.200414, -0.972823, -0.110925, 0.239766, -0.964473, -49.914387, -176.208191, 468.253265, -48.959999, -180.841782, 469.007599, -45.210155, -183.279663, 469.211273, -40.871628, -182.083588, 468.745026, -38.495857, -177.964340, 467.881958, -39.136139, -173.127472, 467.327484, -43.199955, -170.921692, 466.923950, -47.524319, -172.103394, 467.390198, 8.002384, -163.382965, 425.272400, 9.610351, -168.091187, 426.572449, 13.668090, -170.335327, 428.136322, 17.805279, -168.771957, 429.047913, 19.571390, -164.311478, 428.773254, 17.925201, -159.595657, 427.473206, 13.858067, -157.392334, 425.909332, 9.404436, -158.667923, 425.119080, -11.998187, -142.129608, 470.249969, 0.009974, 0.021070, -0.054726, 
80340,883,845,856,848,24,0,0,1705, 1, 0.975000, 0.115575, 0.204094, -0.972105, -0.101454, 0.230915, -0.967670, -49.036690, -175.477448, 466.383331, -48.014599, -180.104782, 467.105835, -44.215630, -182.477554, 467.222168, -39.876774, -181.196503, 466.664185, -37.548786, -177.023727, 465.758759, -38.252438, -172.189102, 465.229919, -42.366226, -170.053360, 464.919922, -46.692230, -171.317886, 465.477905, 8.976274, -166.024826, 432.449066, 10.541966, -170.731415, 433.893585, 14.584224, -172.957016, 435.452332, 18.738701, -171.368759, 436.212219, 20.543795, -166.895233, 435.728119, 18.938599, -162.186249, 434.283600, 14.891318, -160.001953, 432.724854, 10.429999, -161.284897, 432.076874, -11.229600, -142.113739, 470.570679, 0.005659, 0.012402, -0.053443, 
80362,873,845,856,848,24,0,0,1706, 1, 0.975000, 0.115922, 0.209647, -0.970881, -0.106544, 0.241978, -0.964414, -48.755775, -176.631622, 469.098175, -47.705910, -181.220078, 469.738922, -43.903278, -183.554230, 469.841492, -39.585697, -182.258575, 469.345795, -37.290283, -178.102493, 468.542175, -38.024574, -173.310028, 468.104095, -42.139446, -171.206100, 467.798889, -46.445797, -172.487045, 468.294586, 9.236312, -163.699661, 426.993347, 10.833046, -168.417511, 428.403961, 14.890850, -170.646820, 429.997711, 19.037653, -169.051727, 430.840942, 20.816059, -164.563370, 430.439728, 19.179337, -159.840958, 429.029114, 15.114527, -157.653976, 427.435394, 10.655359, -158.949982, 426.705048, -10.621141, -142.133636, 471.015137, 0.010448, 0.007508, -0.054866, 
80405,872,845,856,848,24,0,0,1707, 1, 0.975000, 0.114265, 0.214229, -0.970077, -0.105628, 0.235854, -0.966031, -48.387863, -176.879700, 469.714935, -47.389004, -181.507034, 470.385101, -43.602844, -183.938843, 470.661926, -39.254238, -182.741058, 470.383301, -36.899971, -178.622391, 469.712372, -37.594257, -173.795731, 469.264435, -41.688473, -171.586716, 468.765381, -46.023739, -172.774506, 469.044006, 9.571700, -163.350815, 425.909180, 11.197801, -168.055374, 427.276337, 15.267076, -170.268875, 428.862488, 19.401339, -168.665070, 429.738495, 21.150949, -164.179398, 429.391174, 19.485413, -159.469147, 428.024017, 15.408295, -157.297531, 426.437866, 10.958503, -158.609009, 425.677856, -10.210454, -142.213928, 471.313782, 0.010177, 0.003545, -0.054059, 
