millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160713,269,43,379,52,48,0,0,3486,1,0.975,0.222294,-0.064805,-0.972824,0.007632,-0.033633,-0.999405,-49.665901,-130.923691,497.528412,-48.832859,-135.299377,499.724274,-45.335579,-137.444611,501.637787,-41.223373,-136.071625,502.148071,-38.93803,-131.989365,500.956207,-39.593307,-127.295578,498.958344,-43.313919,-125.519066,496.846832,-47.379631,-126.885445,496.336548,8.471276,-121.221001,462.584503,9.994183,-125.622528,464.653107,13.809443,-127.414436,466.925537,17.686922,-125.508484,468.070679,19.320007,-121.021599,467.417664,17.747284,-116.620789,465.34906,13.925283,-114.883469,463.07663,9.724654,-116.463646,461.952271,-13.767572,-95.355751,503.475708,-0.213744,-0.008886,-0.060257, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160767,303,50,379,52,48,0,0,3487,1,0.925,0.228974,-0.067897,-0.971062,0.025417,-0.021505,-0.999446,-47.443203,-128.259415,486.28949,-46.712841,-132.638916,488.616608,-43.300957,-134.805695,490.726532,-39.204525,-133.456421,491.383301,-36.858932,-129.385178,490.202209,-37.422989,-124.681976,488.075684,-41.054211,-122.89241,485.765137,-45.100037,-124.236427,485.108368,9.711322,-122.473495,468.212433,11.321643,-126.862648,470.266479,15.200595,-128.59671,472.495178,19.079464,-126.622192,473.593048,20.651381,-122.097221,472.916931,18.991978,-117.710182,470.862915,15.108047,-116.029457,468.634186,10.900419,-117.682121,467.562408,-12.631907,-95.438614,504.213928,-0.210208,-0.021225,-0.060237, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160807,318,55,379,52,48,0,0,3488,1,0.925,0.236919,-0.053485,-0.970056,0.00994,-0.02357,-0.999673,-47.353748,-129.406769,490.628601,-46.532673,-133.799927,492.946655,-43.021137,-135.936523,494.97467,-38.876553,-134.531631,495.524719,-36.562252,-130.413452,494.274506,-37.211769,-125.695618,492.151398,-40.944397,-123.938179,489.928436,-45.038826,-125.335693,489.378418,9.921138,-121.461037,464.274078,11.545517,-125.843178,466.285461,15.415219,-127.572601,468.50827,19.267467,-125.598488,469.640411,20.811245,-121.077919,469.018677,19.138147,-116.696777,467.007263,15.262711,-115.02079,464.784454,11.080454,-116.67849,463.680786,-12.143862,-95.561119,504.571899,-0.209365,-0.027257,-0.05872, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160850,324,56,379,52,48,0,0,3489,1,0.925,0.233578,-0.046606,-0.97122,0.02685,-0.02664,-0.999284,-46.808243,-129.907791,492.880768,-45.893383,-134.31134,495.04776,-42.306286,-136.443085,496.883606,-38.150436,-135.023407,497.312927,-35.893101,-130.889679,496.084198,-36.625187,-126.167778,494.112549,-40.438404,-124.406227,492.08136,-44.547806,-125.81778,491.652069,10.799365,-121.735916,466.081848,12.405385,-126.10508,468.1698,16.271544,-127.817421,470.413055,20.136261,-125.83181,471.497559,21.700529,-121.313477,470.787994,20.044878,-116.947296,468.700043,16.174271,-115.288795,466.456787,11.982336,-116.951241,465.394104,-11.39626,-95.555138,505.063904,-0.207164,-0.034489,-0.05575, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160902,336,56,379,52,48,0,0,3490,1,0.925,0.240241,-0.055001,-0.969154,0.02141,-0.033034,-0.999225,-45.963211,-128.903107,488.446381,-45.08168,-133.269653,490.693085,-41.555683,-135.363876,492.649719,-37.451756,-133.926636,493.170044,-35.208187,-129.805298,491.94931,-35.918404,-125.115311,489.898468,-39.662613,-123.397995,487.745972,-43.718124,-124.827522,487.225647,11.117323,-121.928719,466.747162,12.70251,-126.295113,468.891388,16.561298,-128.004471,471.167725,20.436199,-126.01693,472.242737,22.021599,-121.499504,471.486694,20.385889,-117.137054,469.342468,16.522949,-115.482246,467.066132,12.322711,-117.142548,466.007233,-11.099956,-95.601799,505.400269,-0.208136,-0.035168,-0.055381, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160944,349,55,379,52,48,0,0,3491,1,0.975,0.238046,-0.04412,-0.970251,0.016504,-0.026638,-0.999509,-45.706745,-129.005798,488.964142,-44.878719,-133.401627,491.205505,-41.420177,-135.530457,493.283752,-37.355244,-134.111786,493.981537,-35.099556,-129.979843,492.890045,-35.767345,-125.260414,490.858765,-39.437481,-123.507164,488.570435,-43.45369,-124.921272,487.87265,11.207712,-121.356689,465.083771,12.849943,-125.732834,467.101685,16.738552,-127.449799,469.312164,20.599209,-125.464272,470.420349,22.136009,-120.940483,469.7771,20.445078,-116.565979,467.759186,16.551388,-114.902153,465.548706,12.360411,-116.570564,464.469696,-10.843801,-95.533752,505.053253,-0.210294,-0.034224,-0.055602, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160985,358,51,379,52,48,0,0,3492,1,0.925,0.226993,-0.052923,-0.972457,0.013579,-0.030341,-0.999447,-45.547276,-129.585907,490.751495,-44.75333,-133.985474,492.988831,-41.314251,-136.147446,495.06012,-37.24247,-134.772141,495.752106,-34.95742,-130.668091,494.659363,-35.5872,-125.947479,492.631348,-39.241795,-124.157707,490.350739,-43.265167,-125.528893,489.658783,11.333982,-120.617981,462.438721,12.977523,-125.007072,464.423462,16.874449,-126.742546,466.614502,20.745939,-124.770309,467.728363,22.289827,-120.2463,467.112549,20.597832,-115.858101,465.127808,16.695335,-114.175652,462.936768,12.493871,-115.831841,461.855835,-10.562282,-95.604851,505.327148,-0.207698,-0.036989,-0.053137, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161028,368,49,379,52,48,0,0,3493,1,0.975,0.226535,-0.040233,-0.973172,0.010336,-0.037619,-0.999239,-45.152409,-128.820938,487.69809,-44.29792,-133.196884,489.98999,-40.816456,-135.282913,492.06488,-36.74675,-133.823303,492.707336,-34.507923,-129.677597,491.540985,-35.201984,-124.973701,489.45166,-38.894482,-123.269791,487.174194,-42.914513,-124.722977,486.531769,11.266616,-119.182228,456.46405,12.82443,-123.580368,458.564148,16.663456,-125.345551,460.871124,20.539543,-123.404007,462.03363,22.145849,-118.893898,461.370667,20.536747,-114.497002,459.270599,16.69108,-112.788078,456.963593,12.490381,-114.405014,455.81842,-10.458735,-95.791809,505.725281,-0.209062,-0.034596,-0.053066, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161072,375,47,379,52,48,0,0,3494,1,0.925,0.24589,-0.048437,-0.968087,0.016484,-0.029456,-0.99943,-45.210014,-129.420486,489.798553,-44.337753,-133.802689,492.023071,-40.820415,-135.920013,493.994354,-36.718643,-134.499802,494.557678,-34.469151,-130.378677,493.383087,-35.170521,-125.674461,491.359741,-38.906422,-123.931511,489.187286,-42.960167,-125.3451,488.623932,11.492759,-119.863541,459.208099,13.082867,-124.258011,461.265656,16.923031,-126.00898,463.565613,20.768711,-124.051384,464.760712,22.331623,-119.532104,464.150848,20.691254,-115.137901,462.093292,16.844057,-113.442635,459.793335,12.669333,-115.080811,458.618378,-10.364703,-95.691833,505.191711,-0.209508,-0.03842,-0.053118, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161123,376,47,379,52,48,0,0,3495,1,0.925,0.232757,-0.048288,-0.971335,0.0108,-0.032697,-0.999407,-45.385155,-130.014694,491.910004,-44.475533,-134.381653,494.126007,-40.945,-136.461639,496.075867,-36.862473,-135.004364,496.617401,-34.653034,-130.868561,495.43338,-35.393559,-126.178299,493.416779,-39.139423,-124.474052,491.267517,-43.174511,-125.924072,490.725983,11.52705,-120.4058,461.302765,13.173708,-124.78714,463.310944,17.059759,-126.506027,465.534027,20.912867,-124.517517,466.669769,22.441225,-119.987144,466.052856,20.74555,-115.606857,464.044678,16.853783,-113.941818,461.821594,12.669684,-115.615044,460.714783,-10.357214,-95.860168,505.909607,-0.210062,-0.036997,-0.051931, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161167,378,47,379,52,48,0,0,3496,1,0.925,0.240572,-0.048778,-0.969405,0.00938,-0.029033,-0.999534,-45.312859,-129.721512,490.925385,-44.386917,-134.107361,493.129456,-40.817707,-136.204544,495.032562,-36.697681,-134.752777,495.519836,-34.473793,-130.608185,494.305878,-35.224998,-125.900276,492.298889,-39.013969,-124.17791,490.1987,-43.086655,-125.621712,489.711426,11.515631,-120.125168,460.611725,13.141999,-124.517555,462.601898,17.013781,-126.264351,464.835236,20.86768,-124.304146,466.00351,22.411518,-119.785103,465.422363,20.736242,-115.39257,463.43219,16.857771,-113.699783,461.198853,12.673296,-115.34491,460.059875,-10.378161,-95.861237,505.903717,-0.210931,-0.036004,-0.052371, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161208,378,47,379,52,48,0,0,3497,1,0.975,0.238352,-0.054077,-0.969672,0.010943,-0.025905,-0.999605,-45.144035,-129.109161,488.413269,-44.252728,-133.494019,490.663452,-40.707127,-135.598145,492.618286,-36.585392,-134.156464,493.13266,-34.336365,-130.019058,491.905273,-35.055267,-125.310608,489.851074,-38.820274,-123.583885,487.700256,-42.893353,-125.017715,487.185883,11.605387,-121.263451,465.014709,13.270318,-125.644936,466.947205,17.177879,-127.375603,469.089386,21.042938,-125.405235,470.186432,22.568052,-120.88842,469.595703,20.856028,-116.507462,467.663239,16.943045,-114.828293,465.521027,12.746906,-116.485786,464.462982,-10.386133,-95.860016,505.727875,-0.211585,-0.037124,-0.052876, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161253,378,47,379,52,48,0,0,3498,1,0.925,0.236669,-0.052564,-0.970167,0.008053,-0.033542,-0.999405,-45.458973,-129.758728,490.721436,-44.516399,-134.144073,492.884857,-40.932621,-136.243698,494.736145,-36.809021,-134.7966,495.190826,-34.593975,-130.656219,493.982544,-35.358433,-125.951111,492.016083,-39.163902,-124.223228,489.967804,-43.241066,-125.662231,489.513153,11.203341,-118.805145,454.974945,12.826926,-123.203384,457.00473,16.690495,-124.942909,459.28833,20.535788,-122.965126,460.488037,22.074606,-118.428596,459.901093,20.400564,-114.030357,457.871307,16.529961,-112.346809,455.587738,12.353684,-114.008995,454.411865,-10.467316,-95.879379,505.68042,-0.209543,-0.036145,-0.052868, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161304,379,48,379,52,48,0,0,3499,1,0.925,0.221757,-0.056209,-0.97348,0.012154,-0.036963,-0.999243,-44.29464,-126.603378,478.272095,-43.547901,-130.966217,480.669373,-40.176277,-133.063385,482.924347,-36.151573,-131.63002,483.716034,-33.868778,-127.509239,482.58075,-34.467873,-122.814636,480.388855,-38.044468,-121.105583,477.928497,-42.016346,-122.534019,477.13681,11.474674,-120.9366,463.289612,13.107203,-125.318718,465.285675,16.999676,-127.055237,467.468231,20.875607,-125.091675,468.558838,22.430275,-120.579224,467.918579,20.749363,-116.198509,465.922516,16.8517,-114.514679,463.73996,12.647528,-116.160324,462.681702,-10.500236,-96.108589,506.350555,-0.211507,-0.036951,-0.051369, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161347,380,49,379,52,48,0,0,3500,1,0.925,0.224496,-0.045456,-0.973414,0.005101,-0.039383,-0.999211,-45.029339,-128.203522,484.779175,-44.199116,-132.597153,487.117279,-40.698772,-134.710648,489.199066,-36.578579,-133.271606,489.805054,-34.288261,-129.128098,488.580292,-34.953587,-124.406349,486.440063,-38.67033,-122.676689,484.1604,-42.739342,-124.108559,483.554382,11.229427,-119.97345,459.136627,12.848575,-124.3563,461.163635,16.720394,-126.091118,463.396362,20.580889,-124.123314,464.526886,22.133619,-119.60643,463.893005,20.464916,-115.224777,461.866028,16.587309,-113.54422,459.633301,12.398099,-115.193657,458.529602,-10.553712,-96.056252,505.861969,-0.21018,-0.033533,-0.051662, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161390,380,49,379,52,48,1,1,3501,1,0.925,0.228531,-0.048483,-0.972329,0.008919,-0.037796,-0.999246,-45.551956,-129.881027,491.080658,-44.740009,-134.252731,493.373535,-41.277832,-136.371994,495.432098,-37.192799,-134.964127,496.050537,-34.912735,-130.858261,494.866516,-35.558323,-126.161453,492.773651,-39.237076,-124.420502,490.515076,-43.27285,-125.822151,489.896667,11.176189,-119.699844,458.12146,12.775964,-124.096504,460.176453,16.63825,-125.844696,462.448029,20.505066,-123.881165,463.60556,22.075668,-119.35685,462.970978,20.42555,-114.961128,460.916016,16.556911,-113.268311,458.644409,12.362147,-114.911674,457.509796,-10.587315,-96.018311,505.608307,-0.212308,-0.034211,-0.052019, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161529,380,49,2881,592,24,0,0,3504,1,0.925,0.233298,-0.05593,-0.970796,0.006185,-0.044,-0.999012,-45.732464,-130.463669,493.073029,-44.893795,-134.834503,495.29541,-41.422241,-136.957413,497.298676,-37.350765,-135.556534,497.909332,-35.098003,-131.456528,496.769714,-35.76873,-126.764595,494.750854,-39.456615,-125.014061,492.544067,-43.48056,-126.409279,491.933411,11.10272,-119.712303,457.847595,12.734062,-124.092056,459.886536,16.622002,-125.813362,462.105377,20.492552,-123.829514,463.204376,22.043192,-119.304077,462.539734,20.362011,-114.926376,460.500793,16.469088,-113.259338,458.281952,12.270254,-114.923973,457.210358,-10.682531,-95.939484,504.975342,-0.215079,-0.028993,-0.052399, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161572,380,49,2881,592,24,0,0,3505,1,0.925,0.233401,-0.066434,-0.970109,-0.000433,-0.042494,-0.999097,-45.425526,-129.265656,488.445557,-44.607918,-133.633591,490.69516,-41.14304,-135.766006,492.70871,-37.060051,-134.380981,493.306641,-34.785088,-130.294098,492.138763,-35.433662,-125.605072,490.089783,-39.116852,-123.845993,487.87561,-43.151287,-125.225052,487.277649,11.124587,-120.238541,459.997437,12.789342,-124.609596,461.987823,16.691984,-126.315987,464.166748,20.549862,-124.320618,465.257813,22.068602,-119.793564,464.621857,20.355219,-115.424225,462.63147,16.447744,-113.770874,460.452545,12.259025,-115.451294,459.394501,-10.751094,-95.99585,505.328979,-0.216999,-0.028644,-0.051777, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161615,380,49,2881,592,24,0,0,3506,1,0.925,0.229846,-0.06534,-0.971031,0.008078,-0.041861,-0.999091,-46.189575,-131.463257,497.081604,-45.295341,-135.869156,499.124237,-41.754478,-138.045837,500.920319,-37.641769,-136.688721,501.417725,-35.397053,-132.596588,500.325073,-36.107098,-127.881104,498.489288,-39.874847,-126.061134,496.486359,-43.944122,-127.412872,495.988953,11.211808,-120.533241,461.085785,12.837825,-124.911148,463.113251,16.719957,-126.637672,465.322937,20.58769,-124.663551,466.420441,22.140593,-120.146484,465.762848,20.46538,-115.770432,463.735382,16.578163,-114.097481,461.525696,12.382469,-115.752686,460.456512,-10.762763,-96.222801,506.087036,-0.218011,-0.029113,-0.05223, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161657,380,49,2881,592,24,0,0,3507,1,0.925,0.223379,-0.058199,-0.972993,0.010014,-0.038309,-0.999216,-45.688805,-129.756271,490.548615,-44.862923,-134.156494,492.751923,-41.379539,-136.31926,494.7341,-37.278446,-134.945313,495.333984,-34.995705,-130.843262,494.200226,-35.649479,-126.124214,492.201752,-39.353561,-124.331284,490.014771,-43.40704,-125.699921,489.414856,11.204765,-120.361198,460.622681,12.814978,-124.74894,462.669006,16.682257,-126.487465,464.918854,20.545305,-124.519806,466.054352,22.106022,-119.999504,465.410278,20.446047,-115.61306,463.363953,16.572948,-113.929062,461.114075,12.38165,-115.576973,460.003204,-10.786318,-96.055595,505.382721,-0.215403,-0.027215,-0.051787, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161701,381,49,2881,592,24,0,0,3508,1,0.925,0.204462,-0.051468,-0.977521,-0.003766,-0.044536,-0.999001,-46.810791,-132.704407,502.078827,-45.873001,-137.051941,504.1716,-42.335907,-139.13559,505.979767,-38.273102,-137.705429,506.444122,-36.095211,-133.604279,505.292664,-36.853958,-128.939713,503.399628,-40.61129,-127.221672,501.391693,-44.630657,-128.644714,500.927338,11.087523,-122.025787,466.663177,12.768209,-126.37854,468.586426,16.68574,-128.080353,470.66983,20.547981,-126.098984,471.692963,22.059755,-121.596458,471.056488,20.33279,-117.245667,469.13324,16.411455,-115.593826,467.049835,12.219469,-117.262466,466.069244,-10.838086,-96.248459,506.251282,-0.216522,-0.027811,-0.052685, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161753,406,47,2881,592,24,0,0,3509,1,0.925,0.095271,-0.033469,-0.994889,-0.088604,-0.059936,-0.994262,-50.857517,-138.467911,524.522461,-49.45599,-142.862289,525.273865,-45.503819,-144.832031,525.194885,-41.331257,-143.216858,524.331726,-39.388443,-138.978104,523.190002,-40.479816,-134.320358,522.599243,-44.729115,-132.644394,522.517517,-48.89336,-134.238144,523.380737,8.482218,-117.541283,446.966644,10.248409,-121.821449,448.506134,14.210517,-123.492249,450.145416,18.048695,-121.545876,450.924255,19.487183,-117.123619,450.386383,17.682304,-112.845032,448.846893,13.718689,-111.215355,447.207611,9.554491,-112.864922,446.51944,-11.280738,-96.453438,506.560028,-0.207058,-0.027956,-0.057976, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161795,514,47,2881,592,24,0,0,3510,1,0.975,0.052929,-0.039166,-0.99783,-0.102248,-0.055412,-0.993214,-50.55386,-135.086761,510.316925,-49.098988,-139.492722,510.876129,-45.109997,-141.403351,510.402496,-40.943123,-139.697083,509.173462,-39.040699,-135.393448,507.908997,-40.158249,-130.728821,507.484985,-44.458908,-129.10849,507.823395,-48.623795,-130.786407,509.052429,7.486844,-119.836342,454.378418,9.376491,-124.020081,455.762756,13.489312,-125.560043,456.653534,17.404581,-123.535263,456.528961,18.809353,-119.143921,455.462036,16.89225,-114.977272,454.077698,12.795699,-113.464012,453.18692,8.582391,-115.171654,453.452759,-11.667245,-96.32653,505.576691,-0.194276,-0.027559,-0.061846, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161838,708,68,2881,592,24,0,0,3511,1,0.925,0.049278,-0.036819,-0.998106,-0.125446,-0.050176,-0.990831,-49.754776,-131.685852,497.374451,-48.277382,-136.104584,497.917725,-44.294903,-137.996399,497.238922,-40.1637,-136.252029,495.735718,-38.303417,-131.917786,494.288605,-39.428902,-127.238564,493.853668,-43.729404,-125.643486,494.424133,-47.861164,-127.353165,495.927338,7.54841,-123.183655,466.791565,9.369648,-127.387177,468.288025,13.458485,-128.994553,469.132111,17.405607,-127.045517,468.829407,18.879248,-122.696121,467.55719,17.030333,-118.512909,466.06073,12.961525,-116.931999,465.216644,8.730124,-118.544266,465.653564,-12.081473,-96.179039,504.479828,-0.195559,-0.015641,-0.060665, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161881,1026,97,2881,592,24,0,0,3512,1,0.925,0.044938,-0.025593,-0.998662,-0.130768,-0.046739,-0.990311,-50.787968,-132.743469,501.900635,-49.364647,-137.161957,502.432892,-45.406475,-139.094101,501.8302,-41.253834,-137.406479,500.445557,-39.339565,-133.110184,499.090118,-40.414425,-128.436325,498.678192,-44.690895,-126.793594,499.160553,-48.843025,-128.449402,500.545197,6.657977,-119.874336,453.145203,8.531128,-124.078613,454.558472,12.642326,-125.642082,455.463135,16.571438,-123.629517,455.329224,17.996988,-119.232285,454.235168,16.095684,-115.04554,452.821869,12.001209,-113.509422,451.917206,7.775026,-115.200012,452.190094,-12.740247,-95.941757,502.977112,-0.196112,0.000615,-0.061468, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161934,1547,137,2881,592,24,0,0,3513,1,0.975,0.017298,-0.0457,-0.998805,-0.151698,-0.047349,-0.987292,-52.251057,-131.165924,495.279572,-50.816116,-135.565063,495.795044,-46.884789,-137.465424,495.048828,-42.784134,-135.753189,493.478058,-40.915249,-131.456696,492.002899,-41.994446,-126.80159,491.587738,-46.245956,-125.193909,492.233643,-50.348034,-126.870316,493.804382,4.809497,-119.572601,449.839264,6.616568,-123.813148,451.202209,10.689245,-125.4459,452.183807,14.632955,-123.494247,452.209076,16.117069,-119.111115,451.263184,14.281066,-114.8843,449.900269,10.220927,-113.28009,448.918671,5.978234,-114.915077,449.032166,-14.911376,-95.872665,500.451019,-0.198075,0.032884,-0.058116, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161978,2027,168,2881,592,24,0,0,3514,1,0.975,0.011096,-0.060973,-0.998078,-0.169256,-0.040371,-0.984745,-52.507111,-128.766479,485.922668,-51.064682,-133.163651,486.303162,-47.158363,-135.026123,485.320953,-43.102718,-133.26506,483.551453,-41.269447,-128.94046,482.031158,-42.342716,-124.291542,481.735596,-46.575424,-122.717842,482.632843,-50.636753,-124.438759,484.402374,3.600549,-120.276192,451.408264,5.463868,-124.518967,452.69516,9.583093,-126.115196,453.543182,13.534917,-124.111557,453.455505,14.985865,-119.692596,452.48349,13.096323,-115.46521,451.196594,8.991661,-113.894821,450.348572,4.740498,-115.584404,450.588104,-16.349682,-95.772141,498.925873,-0.203301,0.047174,-0.055531, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162021,2300,186,2881,592,24,0,0,3515,1,0.975,0.010828,-0.072543,-0.997306,-0.206989,-0.070206,-0.975821,-55.036755,-128.494171,485.338287,-53.632645,-132.919373,485.915131,-49.737667,-134.863373,485.060974,-45.66098,-133.186142,483.276123,-43.789356,-128.899384,481.60614,-44.828579,-124.218712,481.103546,-49.047703,-122.573219,481.883453,-53.126198,-124.209145,483.668304,1.351253,-120.802376,450.472748,3.039551,-125.105797,451.868713,7.050449,-126.84687,453.053375,11.029705,-124.982964,453.332764,12.623647,-120.611946,452.543213,10.903285,-116.317116,451.147247,6.899033,-114.608223,449.962585,2.6185,-116.158737,449.809692,-19.363707,-96.096397,497.657684,-0.211172,0.076689,-0.049924, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162064,2316,189,2881,592,24,0,0,3516,1,0.975,0.006896,-0.06594,-0.9978,-0.204341,-0.069741,-0.976412,-57.341557,-130.561646,494.221313,-55.957245,-134.960968,494.735352,-52.078224,-136.889511,493.89447,-48.002346,-135.217056,492.191254,-46.1157,-130.950562,490.623444,-47.137608,-126.298546,490.19397,-51.340714,-124.661812,490.950287,-55.418739,-126.295799,492.653503,0.538187,-129.814316,483.742615,2.393231,-134.056564,484.902802,6.534255,-135.651932,485.412476,10.521731,-133.652725,484.973083,12.006454,-129.243805,483.842041,10.132401,-125.020988,482.681854,6.010819,-123.444229,482.17218,1.741733,-125.128471,482.786682,-21.126253,-96.379082,497.889221,-0.215053,0.083265,-0.043518, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162106,2314,190,2881,592,24,0,0,3517,1,0.975,0.009314,-0.083215,-0.996488,-0.211047,-0.075596,-0.974548,-57.760941,-128.706207,487.307098,-56.403206,-133.125412,487.887482,-52.547161,-135.095795,487.018982,-48.479126,-133.461685,485.210327,-46.581039,-129.209625,483.521027,-47.57222,-124.53846,483.010712,-51.754288,-122.863548,483.809143,-55.823906,-124.456215,485.617798,-0.653381,-131.973572,490.469604,1.140942,-136.242401,491.654358,5.257042,-137.897736,492.27774,9.272146,-135.955551,491.974518,10.819649,-131.565369,490.922394,9.004667,-127.313179,489.73761,4.904994,-125.678093,489.114258,0.606365,-127.306099,489.586121,-22.754292,-96.679527,498.118591,-0.218698,0.095526,-0.036803, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162149,2312,192,2881,592,24,0,0,3518,1,0.975,-0.005877,-0.060155,-0.998172,-0.248329,-0.075202,-0.965752,-62.404972,-133.165237,506.683441,-61.140167,-137.616135,507.436646,-57.288918,-139.697449,506.845795,-53.131977,-138.184921,505.256989,-51.107319,-133.990067,503.600952,-52.015823,-129.285568,502.934021,-56.192398,-127.500946,503.438599,-60.345257,-128.977448,505.027405,-2.980533,-137.506973,508.370422,-1.10308,-141.743958,509.3815,3.058044,-143.315781,509.622162,7.049959,-141.292404,508.951416,8.524913,-136.874191,507.762177,6.634283,-132.658615,506.751099,2.494898,-131.099915,506.510437,-1.77028,-132.811951,507.377991,-25.983547,-96.767487,496.828491,-0.225969,0.139184,-0.024099, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
