millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz
25754,1146,281,0,0,32,0,0,207, 1, 0.975000, 0.122551, 0.140406, -0.982480, -0.118354, 0.164169, -0.979306, -49.482334, -172.476776, 526.914856, -48.203060, -176.947144, 527.569153, -44.303829, -179.054245, 527.631226, -40.079285, -177.557190, 527.064819, -38.010456, -173.343475, 526.201660, -38.985977, -168.641037, 525.740417, -43.183159, -166.790314, 525.485291, -47.398697, -168.272446, 526.051758, 8.862568, -159.715591, 485.400970, 10.490314, -164.232178, 486.826996, 14.517777, -166.230957, 488.279022, 18.586563, -164.516647, 488.906494, 20.289583, -160.094131, 488.341827, 18.628332, -155.578506, 486.915802, 14.599648, -153.614319, 485.463776, 10.222595, -155.026093, 484.950897, -12.720963, -134.406998, 531.297729, 0.013093, -0.006736, -0.023950, 
25811,1146,281,0,0,32,0,0,208, 1, 0.975000, 0.126395, 0.150195, -0.980544, -0.114204, 0.162984, -0.979997, -49.536953, -170.156891, 523.977844, -48.170094, -174.588333, 524.495117, -44.222973, -176.601303, 524.435974, -40.018257, -175.012146, 523.835022, -38.023254, -170.762451, 523.044312, -39.084595, -166.099121, 522.723145, -43.328373, -164.339447, 522.586182, -47.527100, -165.913513, 523.187134, 8.479094, -157.766693, 483.831146, 10.025826, -162.319641, 485.286407, 13.995996, -164.405518, 486.873108, 18.067358, -162.776306, 487.661804, 19.830086, -158.384735, 487.190491, 18.248217, -153.829407, 485.735229, 14.273251, -151.780472, 484.148529, 9.893203, -153.104553, 483.464661, -13.280740, -133.531143, 532.840027, 0.009686, -0.007060, -0.020549, 
25864,1146,281,0,0,32,0,0,209, 1, 0.975000, 0.116751, 0.152893, -0.981322, -0.121276, 0.166687, -0.978523, -50.333107, -169.398041, 525.569946, -48.996452, -173.851807, 526.076416, -45.050797, -175.900665, 526.008301, -40.817986, -174.340042, 525.405518, -38.781681, -170.094757, 524.621155, -39.809467, -165.411530, 524.311951, -44.055099, -163.613373, 524.182861, -48.282009, -165.158981, 524.785645, 7.984454, -158.324966, 489.585632, 9.617863, -162.832794, 490.932617, 13.655784, -164.832321, 492.319031, 17.733936, -163.129135, 492.932770, 19.441017, -158.721146, 492.414276, 17.775953, -154.213608, 491.067291, 13.736499, -152.246811, 489.680878, 9.349624, -153.651123, 489.190796, -13.967025, -132.637833, 534.067871, 0.015255, -0.007210, -0.018255, 
25896,1146,281,0,0,32,0,0,210, 1, 0.975000, 0.115636, 0.155522, -0.981041, -0.127069, 0.169039, -0.977384, -50.964085, -168.045441, 525.578186, -49.604164, -172.474258, 526.004028, -45.648907, -174.491180, 525.880310, -41.425323, -172.911484, 525.279419, -39.410595, -168.670792, 524.553406, -40.460300, -164.014969, 524.328369, -44.715820, -162.244186, 524.251343, -48.935097, -163.809326, 524.852173, 7.107538, -157.237991, 490.177124, 8.775984, -161.728943, 491.474274, 12.829968, -163.696304, 492.832123, 16.895962, -161.965073, 493.455231, 18.570467, -157.549271, 492.978638, 16.871271, -153.058151, 491.681488, 12.815482, -151.122665, 490.323669, 8.437323, -152.561295, 489.829041, -14.915537, -131.775543, 535.455017, 0.016716, -0.005009, -0.014305, 
25918,1146,281,0,0,32,0,0,211, 1, 0.975000, 0.114009, 0.167030, -0.979338, -0.125297, 0.171103, -0.977253, -52.836670, -169.516891, 534.594299, -51.557785, -173.986633, 535.135925, -47.649406, -176.125671, 535.286011, -43.407692, -174.675049, 534.956604, -41.323288, -170.491348, 534.340759, -42.309731, -165.796967, 534.019470, -46.509384, -163.900772, 533.649048, -50.742779, -165.341705, 533.978394, 5.889532, -154.713379, 485.683228, 7.470995, -159.245148, 487.033997, 11.462931, -161.302078, 488.539276, 15.530479, -159.654678, 489.317322, 17.267580, -155.265732, 488.912292, 15.653064, -150.730835, 487.561523, 11.656065, -148.708694, 486.056244, 7.276240, -150.058624, 485.394745, -16.191021, -130.967606, 536.547302, 0.021623, 0.001975, -0.013435, 
25951,1146,281,0,0,32,0,0,212, 1, 0.975000, 0.120819, 0.170042, -0.978002, -0.132096, 0.181915, -0.974401, -53.992222, -166.118240, 526.223816, -52.679203, -170.609070, 526.820007, -48.727314, -172.714706, 526.892334, -44.460934, -171.195557, 526.398376, -42.385227, -166.950989, 525.627502, -43.398388, -162.227142, 525.235962, -47.645283, -160.376633, 524.958984, -51.903233, -161.882355, 525.452942, 4.079450, -155.556213, 489.309387, 5.742620, -160.085388, 490.586243, 9.797939, -162.091385, 492.009552, 13.872813, -160.375763, 492.745514, 15.558091, -155.941666, 492.363068, 13.863503, -151.409821, 491.086212, 9.803958, -149.436798, 489.662933, 5.410853, -150.862167, 489.054596, -18.379848, -131.008392, 537.272766, 0.020872, 0.022247, -0.011275, 
25984,1146,281,0,0,32,0,0,213, 1, 0.975000, 0.133141, 0.159404, -0.978194, -0.156987, 0.191647, -0.968827, -55.695419, -161.816330, 512.852722, -54.367287, -166.316528, 513.406189, -50.393787, -168.373688, 513.175903, -46.117363, -166.778564, 512.296692, -44.046753, -162.480621, 511.283630, -45.050583, -157.745087, 510.901276, -49.332600, -155.950409, 510.960449, -53.603828, -157.524231, 511.839630, 0.780877, -156.907974, 491.467926, 2.549788, -161.440201, 492.551239, 6.704374, -163.389847, 493.767303, 10.813273, -161.594772, 494.403839, 12.450388, -157.104721, 494.087921, 10.654274, -152.570068, 493.004639, 6.496327, -150.648880, 491.788544, 2.063581, -152.167618, 491.305969, -22.086508, -131.988892, 537.463684, 0.009592, 0.065251, -0.008157, 
26018,1146,281,0,0,32,0,0,214, 1, 0.975000, 0.112957, 0.155857, -0.981300, -0.159280, 0.198791, -0.967012, -59.632797, -162.201462, 511.995331, -58.309689, -166.693466, 512.571411, -54.360188, -168.721893, 512.155457, -50.116554, -167.095078, 510.991150, -48.067242, -162.785080, 509.760559, -49.052525, -158.054504, 509.325592, -53.316975, -156.296509, 509.600433, -57.557022, -157.896317, 510.764740, -3.300578, -155.670746, 482.969696, -1.565824, -160.270615, 484.137726, 2.555158, -162.301300, 485.584747, 6.653773, -160.549591, 486.463135, 8.306933, -156.036865, 486.258362, 6.540815, -151.430374, 485.090363, 2.412165, -149.433182, 483.643341, -2.019765, -150.907959, 482.902130, -27.694038, -134.313080, 540.080933, 0.013310, 0.139610, -0.005577, 
26059,1146,281,0,0,32,0,0,215, 1, 0.975000, 0.093434, 0.153196, -0.983769, -0.163100, 0.219436, -0.961897, -65.400383, -167.697372, 526.574097, -64.205986, -172.223770, 527.217590, -60.333809, -174.351700, 526.772522, -56.071774, -172.830185, 525.499573, -53.919891, -168.570618, 524.144470, -54.767467, -163.810791, 523.627258, -58.963406, -161.951035, 523.946045, -63.220703, -163.444122, 525.218994, -8.083220, -167.479675, 514.204773, -6.180422, -171.946762, 514.775940, -1.856812, -173.684280, 515.068665, 2.349064, -171.667343, 514.911560, 3.966543, -167.083405, 514.396606, 2.053891, -162.624771, 513.825500, -2.261500, -160.897247, 513.532715, -6.771929, -162.652557, 513.925049, -33.515842, -137.356659, 542.862671, 0.006446, 0.190384, 0.003664, 
26093,1146,281,0,0,32,0,0,216, 1, 0.975000, 0.043095, 0.142091, -0.988915, -0.162496, 0.217082, -0.962533, -64.943077, -157.533188, 492.756226, -63.741169, -162.023102, 493.164398, -59.938499, -164.041901, 492.232971, -55.788082, -162.407211, 490.507568, -53.719265, -158.104141, 488.998901, -54.543144, -153.384628, 488.678345, -58.685173, -151.634094, 489.522156, -62.838280, -153.229843, 491.247559, -12.813683, -170.793976, 518.162842, -10.904202, -175.226273, 518.462646, -6.568627, -176.862030, 518.267822, -2.356505, -174.742462, 517.692444, -0.735782, -170.119247, 517.073547, -2.646005, -165.701279, 516.773743, -6.967622, -164.066391, 516.968567, -11.466592, -165.930527, 517.816956, -38.458290, -139.048615, 541.514648, -0.006339, 0.237767, 0.006770, 
26136,1146,281,0,0,32,0,0,217, 1, 0.975000, -0.009578, 0.138344, -0.990338, -0.192832, 0.193265, -0.962011, -65.999123, -152.978897, 477.251678, -64.758476, -157.437134, 477.618561, -60.955074, -159.386673, 476.582825, -56.844090, -157.686951, 474.751160, -54.830353, -153.363510, 473.196564, -55.688934, -148.672546, 472.906830, -59.831207, -146.995895, 473.865417, -63.946896, -148.653381, 475.697052, -16.591206, -165.620331, 496.306091, -14.739070, -169.852203, 495.916229, -10.608785, -171.107605, 494.540924, -6.638548, -168.667252, 492.985809, -5.138951, -163.981445, 492.161804, -6.969648, -159.778961, 492.551636, -11.073442, -158.500763, 493.926941, -15.271550, -160.706024, 495.832703, -43.050632, -141.123276, 542.156128, -0.028576, 0.276472, 0.015328, 
26167,1146,281,0,0,32,0,0,218, 1, 0.975000, -0.039565, 0.128474, -0.990923, -0.197660, 0.188439, -0.961988, -72.110001, -157.044022, 488.684814, -70.882469, -161.535995, 489.151733, -67.093567, -163.517136, 488.038971, -62.992275, -161.827042, 485.998413, -60.978115, -157.488327, 484.225372, -61.815403, -152.757477, 483.808807, -65.948639, -151.061096, 484.871216, -70.054123, -152.705139, 486.911774, -24.709543, -176.942413, 520.704712, -22.990778, -181.503601, 521.028809, -18.696880, -183.346878, 520.837769, -14.353401, -181.391098, 520.243347, -12.505962, -176.792526, 519.593872, -14.226451, -172.246231, 519.269775, -18.505827, -170.404861, 519.460876, -23.127558, -172.091507, 520.328430, -50.534649, -144.755463, 543.733032, -0.068590, 0.345743, 0.026485, 
26212,1146,281,0,0,32,0,0,219, 1, 0.975000, -0.043951, 0.103427, -0.993666, -0.195233, 0.180295, -0.964042, -77.188202, -164.484909, 512.082214, -76.055038, -169.013840, 512.830688, -72.301178, -171.142349, 511.958893, -68.154297, -169.618622, 509.977448, -66.045067, -165.365692, 508.047089, -66.794006, -160.593338, 507.341705, -70.893524, -158.758362, 508.170410, -75.038330, -160.239029, 510.151855, -27.900129, -179.113571, 524.138916, -26.215677, -183.698486, 524.476807, -21.919006, -185.604675, 524.382935, -17.535614, -183.713257, 523.912231, -15.635435, -179.140900, 523.340454, -17.322956, -174.568344, 523.002502, -21.607517, -172.665390, 523.096436, -26.275154, -174.289352, 523.836670, -54.228352, -146.614761, 547.773804, -0.089826, 0.369048, 0.038353, 
26245,1146,281,0,0,32,0,0,220, 1, 0.975000, -0.021595, 0.081158, -0.996467, -0.199352, 0.164285, -0.966059, -79.893456, -167.694992, 522.779541, -78.812912, -172.278976, 523.803284, -75.033958, -174.540054, 523.152527, -70.799576, -173.144348, 521.208496, -68.595673, -168.938889, 519.110046, -69.296059, -164.106522, 518.123230, -73.421410, -162.148865, 518.737122, -77.648094, -163.502884, 520.681091, -30.292568, -178.465668, 520.400146, -28.584398, -183.024902, 520.665649, -24.284575, -184.845963, 520.341980, -19.923626, -182.862320, 519.618774, -18.055862, -178.248062, 518.919617, -19.763590, -173.705948, 518.654114, -24.046753, -171.884598, 518.977783, -28.682671, -173.599258, 519.983765, -57.498917, -148.454742, 552.758606, -0.109160, 0.386423, 0.054241, 
26266,1146,281,0,0,32,0,0,221, 1, 0.975000, -0.037511, 0.073018, -0.996625, -0.209541, 0.159385, -0.964722, -81.551376, -168.445251, 526.032776, -80.565544, -173.044220, 527.289978, -76.820847, -175.420013, 526.888062, -72.539536, -174.167633, 525.062439, -70.238991, -170.048203, 522.882629, -70.852859, -165.199203, 521.662537, -74.942360, -163.130997, 522.027344, -79.210320, -164.344559, 523.852905, -31.938673, -175.089325, 510.032593, -30.216436, -179.598495, 510.143921, -25.950045, -181.294601, 509.449951, -21.654917, -179.188736, 508.357178, -19.842346, -174.531448, 507.505737, -21.557882, -170.046326, 507.394409, -25.801332, -168.343674, 508.088379, -30.354277, -170.179840, 509.485901, -60.224949, -149.793045, 556.988953, -0.116362, 0.402235, 0.067301, 
26299,1146,281,0,0,32,0,0,222, 1, 0.975000, -0.066417, 0.085431, -0.994128, -0.216838, 0.164354, -0.962273, -83.216667, -169.706451, 530.729004, -82.254044, -174.302032, 532.090759, -78.512650, -176.698761, 531.832458, -74.211784, -175.478088, 530.105347, -71.882065, -171.380936, 527.921143, -72.480301, -166.530807, 526.600952, -76.562866, -164.445847, 526.817627, -80.847870, -165.629944, 528.544800, -33.298794, -172.108948, 501.434204, -31.578482, -176.606567, 501.511505, -27.348528, -178.249878, 500.617584, -23.106298, -176.082825, 499.276093, -21.330114, -171.395706, 498.272827, -23.040844, -166.927582, 498.195526, -27.243113, -165.274963, 499.089447, -31.730656, -167.164139, 500.743622, -62.636372, -151.004868, 561.357666, -0.109542, 0.415548, 0.077704, 
26331,1146,281,0,0,32,0,0,223, 1, 0.975000, -0.179573, 0.112920, -0.977242, -0.342936, 0.134174, -0.929727, -92.781898, -190.589111, 592.489807, -91.425552, -195.089966, 594.108521, -87.605431, -197.326645, 593.432678, -83.593773, -195.974182, 590.858276, -81.745651, -191.856491, 587.893250, -82.725418, -187.062775, 586.200989, -86.880516, -185.184814, 586.950378, -90.884995, -186.492401, 589.524780, -37.711739, -179.274399, 519.992493, -36.213646, -183.902985, 521.018494, -32.104950, -185.924179, 520.938232, -27.813578, -184.144775, 519.798706, -25.861717, -179.627701, 518.267456, -27.371588, -175.028229, 517.241455, -31.450470, -173.020081, 517.321716, -35.978512, -174.449356, 518.675781, -65.129295, -152.623077, 566.877136, -0.103877, 0.430353, 0.102502, 
26364,1146,281,0,0,32,0,0,224, 1, 0.975000, -0.200095, 0.118483, -0.972586, -0.348762, 0.143033, -0.926233, -96.189003, -198.535965, 617.340942, -94.780586, -203.019577, 618.964172, -90.974930, -205.246429, 618.194092, -87.035431, -203.897766, 615.481812, -85.273293, -199.795227, 612.416199, -86.302338, -195.014572, 610.701050, -90.444145, -193.149841, 611.563049, -94.378662, -194.453735, 614.275269, -39.844448, -184.427719, 536.439941, -38.272434, -189.039886, 537.493530, -34.127594, -190.996246, 537.358765, -29.860022, -189.142181, 536.114624, -27.977140, -184.585297, 534.489868, -29.559774, -180.003586, 533.436279, -33.673336, -178.059418, 533.571045, -38.180317, -179.561035, 535.029480, -66.905785, -153.611938, 571.885010, -0.099928, 0.431275, 0.137275, 
26407,1146,281,0,0,32,0,0,225, 1, 0.975000, -0.211022, 0.115696, -0.970610, -0.354023, 0.142456, -0.924323, -97.078636, -199.377991, 620.943604, -95.623634, -203.839737, 622.571838, -91.830193, -206.054031, 621.729248, -87.954964, -204.709335, 618.909302, -86.270332, -200.625641, 615.763916, -87.345108, -195.864410, 614.028503, -91.473213, -194.015671, 614.978271, -95.345169, -195.314682, 617.798218, -41.179264, -185.972107, 541.405457, -39.596691, -190.583405, 542.503418, -35.450386, -192.533691, 542.342102, -31.192398, -190.671692, 541.016113, -29.324520, -186.110641, 539.302124, -30.917700, -181.531158, 538.204163, -35.031151, -179.593353, 538.365479, -39.525734, -181.097076, 539.902771, -68.233109, -154.075241, 574.756653, -0.100273, 0.438868, 0.146944, 
26439,1146,281,0,0,32,0,0,226, 1, 0.975000, -0.216820, 0.113752, -0.969561, -0.356177, 0.142104, -0.923550, -97.501244, -199.365692, 621.318665, -95.996223, -203.802917, 622.933350, -92.206604, -205.988007, 622.026489, -88.387169, -204.626801, 619.129272, -86.776428, -200.549622, 615.938904, -87.901939, -195.810394, 614.206787, -92.023361, -193.993835, 615.231018, -95.841194, -195.308487, 618.128235, -41.933563, -185.890015, 541.773315, -40.340832, -190.497345, 542.882019, -36.190517, -192.438065, 542.709534, -31.937387, -190.566589, 541.356995, -30.080269, -186.001968, 539.616638, -31.683487, -181.426971, 538.507935, -35.800415, -179.498672, 538.680420, -40.290123, -181.010590, 540.243591, -69.191078, -154.382843, 576.251831, -0.100651, 0.445085, 0.152663, 
26473,1146,281,0,0,32,0,0,227, 1, 0.975000, -0.217381, 0.111830, -0.969659, -0.355157, 0.141234, -0.924076, -98.164894, -199.792252, 623.265930, -96.678146, -204.225494, 624.911865, -92.904762, -206.435013, 624.022522, -89.089996, -205.111893, 621.118896, -87.469933, -201.063782, 617.901917, -88.576653, -196.329834, 616.135132, -92.682838, -194.487885, 617.145264, -96.495544, -195.764877, 620.048889, -42.535984, -186.419571, 543.062622, -40.962852, -191.031326, 544.187744, -36.821461, -192.989960, 544.038147, -32.561161, -191.139053, 542.701477, -30.685389, -186.585373, 540.960693, -32.269543, -182.005585, 539.835571, -36.377842, -180.059830, 539.985168, -40.873875, -181.550125, 541.530334, -69.864716, -154.632477, 577.466370, -0.100474, 0.449059, 0.153319, 
26494,1146,281,0,0,32,0,0,228, 1, 0.975000, -0.221983, 0.117081, -0.967996, -0.357604, 0.145666, -0.922443, -99.031219, -201.729919, 629.114502, -97.537605, -206.168686, 630.736389, -93.763847, -208.371185, 629.820618, -89.955055, -207.032990, 626.903687, -88.343437, -202.970581, 623.694153, -89.456284, -198.230591, 621.951477, -93.563606, -196.395554, 622.988037, -97.370850, -197.687637, 625.904968, -43.057812, -187.562683, 546.582458, -41.480110, -192.174515, 547.691467, -37.335136, -194.128036, 547.528564, -33.074211, -192.270050, 546.189087, -31.200775, -187.711380, 544.457703, -32.789085, -183.131317, 543.348633, -36.901230, -181.190292, 543.511597, -41.398445, -182.688889, 545.061340, -70.058792, -154.629654, 577.458496, -0.098407, 0.452527, 0.155851, 
26527,1146,281,0,0,32,0,0,229, 1, 0.975000, -0.227279, 0.121407, -0.966232, -0.361976, 0.149933, -0.920051, -99.672287, -203.435532, 634.010010, -98.168037, -207.875595, 635.638306, -94.394699, -210.081314, 634.708069, -90.597023, -208.746338, 631.764282, -89.000542, -204.685272, 628.531311, -90.123367, -199.942902, 626.778442, -94.230705, -198.105698, 627.833252, -98.027138, -199.394623, 630.777039, -43.498241, -188.836548, 549.929199, -41.922291, -193.454117, 551.038635, -37.777668, -195.412033, 550.854858, -33.515671, -193.554703, 549.485596, -31.640263, -188.992767, 547.732849, -33.226585, -184.407288, 546.623352, -37.338043, -182.461700, 546.807129, -41.834724, -183.958206, 548.387390, -70.259773, -155.002548, 578.153076, -0.095957, 0.457796, 0.157263, 
26560,1146,281,0,0,32,0,0,230, 1, 0.975000, -0.230173, 0.121484, -0.965537, -0.363016, 0.149834, -0.919657, -99.982918, -205.206207, 637.809570, -98.465698, -209.642395, 639.434937, -94.693840, -211.840973, 638.489563, -90.911148, -210.499908, 635.527283, -89.334015, -206.437302, 632.283264, -90.470001, -201.697800, 630.530762, -94.575417, -199.868484, 631.603210, -98.357315, -201.163605, 634.565552, -43.620304, -189.997299, 552.074707, -42.032959, -194.612442, 553.197205, -37.884159, -196.561401, 553.008545, -33.627834, -194.693756, 551.619263, -31.764587, -190.126450, 549.843201, -33.362209, -185.543686, 548.720703, -37.477539, -183.607101, 548.909363, -41.968620, -185.112946, 550.508606, -70.354332, -155.680527, 578.864319, -0.096623, 0.458801, 0.161519, 
26604,1146,281,0,0,32,0,0,231, 1, 0.975000, -0.229032, 0.123044, -0.965611, -0.363585, 0.150010, -0.919404, -100.426208, -207.377609, 642.255188, -98.903221, -211.812256, 643.891174, -95.118767, -214.002106, 642.966431, -91.323814, -212.650406, 640.022766, -89.742180, -208.581024, 636.784424, -90.885010, -203.841476, 635.023438, -95.002510, -202.021805, 636.073181, -98.796364, -203.328094, 639.016907, -43.847664, -191.555206, 555.472351, -42.245304, -196.162888, 556.585632, -38.092323, -198.094589, 556.382324, -33.845135, -196.210266, 554.981506, -31.998602, -191.636627, 553.203735, -33.610798, -187.061310, 552.090454, -37.730324, -185.141571, 552.293762, -42.213158, -186.665512, 553.905579, -70.521225, -156.525803, 580.179016, -0.096533, 0.458629, 0.163806, 
26637,1146,281,0,0,32,0,0,232, 1, 0.975000, -0.232052, 0.123270, -0.964861, -0.366246, 0.149394, -0.918447, -100.183899, -208.370270, 643.343750, -98.609924, -212.783340, 644.974915, -94.814941, -214.938095, 644.016785, -91.056252, -213.558487, 641.030457, -89.535622, -209.485092, 637.765381, -90.731522, -204.763412, 636.003235, -94.856064, -202.982468, 637.092346, -98.614799, -204.316284, 640.078674, -43.748783, -192.363525, 557.013550, -42.106030, -196.956665, 558.135254, -37.938946, -198.850891, 557.902100, -33.712845, -196.928391, 556.450623, -31.909836, -192.338867, 554.631042, -33.561806, -187.778961, 553.509277, -37.694504, -185.896301, 553.742432, -42.157410, -187.457916, 555.404846, -70.389427, -156.838150, 579.847717, -0.098097, 0.462549, 0.170056, 
26679,1146,281,0,0,32,0,0,233, 1, 0.975000, -0.233825, 0.122028, -0.964591, -0.368117, 0.146592, -0.918151, -99.598061, -208.749237, 642.613892, -97.980301, -213.144363, 644.226868, -94.169914, -215.257660, 643.243713, -90.433365, -213.837936, 640.240479, -88.958794, -209.749420, 636.976318, -90.200912, -205.042465, 635.230957, -94.337364, -203.305740, 636.346497, -98.074867, -204.679428, 639.349792, -43.421547, -192.781052, 557.569580, -41.746258, -197.358673, 558.695923, -37.570667, -199.220535, 558.438477, -33.365612, -197.268021, 556.947937, -31.600510, -192.668900, 555.097473, -33.284519, -188.125153, 553.971069, -37.425007, -186.274521, 554.228577, -41.867622, -187.866119, 555.929871, -70.158470, -156.855759, 578.821777, -0.100974, 0.465077, 0.176735, 
26711,1146,281,0,0,32,0,0,234, 1, 0.975000, -0.232981, 0.127070, -0.964144, -0.367411, 0.150065, -0.917872, -100.066315, -211.200348, 648.237427, -98.437134, -215.593079, 649.869202, -94.608414, -217.696671, 648.911438, -90.857162, -216.265701, 645.925110, -89.380394, -212.170578, 642.659668, -90.635201, -207.463699, 640.897095, -94.789268, -205.738358, 641.985718, -98.541145, -207.123856, 644.971985, -43.403950, -194.478195, 561.622009, -41.716183, -199.050888, 562.726868, -37.530499, -200.897552, 562.488159, -33.322781, -198.928802, 561.045837, -31.563944, -194.321106, 559.244690, -33.260254, -189.781250, 558.139893, -37.412048, -187.945450, 558.378601, -41.861221, -189.557861, 560.033264, -69.997269, -156.991852, 578.321411, -0.100733, 0.465466, 0.183306, 
26745,1146,281,0,0,32,0,0,235, 1, 0.975000, -0.232889, 0.127662, -0.964088, -0.366522, 0.149552, -0.918311, -100.214943, -212.914154, 651.976257, -98.571815, -217.297455, 653.596741, -94.736542, -219.378998, 652.637756, -90.989731, -217.926712, 649.661133, -89.525620, -213.823151, 646.410461, -90.796005, -209.124313, 644.660889, -94.955208, -207.421478, 645.748962, -98.702858, -208.828705, 648.725586, -43.311859, -195.233566, 563.676147, -41.595432, -199.789261, 564.767212, -37.398151, -201.602966, 564.533691, -33.202358, -199.604858, 563.112427, -31.471712, -194.988281, 561.335938, -33.196419, -190.464874, 560.244812, -37.360310, -188.661591, 560.478333, -41.801445, -190.307251, 562.112793, -70.056175, -157.396484, 579.085388, -0.101118, 0.466599, 0.190581, 
26766,1146,281,0,0,32,0,0,236, 1, 0.975000, -0.234699, 0.124347, -0.964082, -0.367032, 0.146041, -0.918673, -99.672432, -212.666458, 649.854431, -97.971603, -217.019348, 651.454956, -94.127876, -219.052704, 650.450745, -90.427017, -217.563110, 647.430054, -89.035301, -213.455429, 644.162292, -90.366264, -208.783432, 642.427063, -94.529251, -207.132248, 643.565979, -98.232430, -208.576202, 646.586731, -43.073219, -195.097092, 562.946655, -41.314590, -199.632126, 564.058350, -37.105015, -201.404739, 563.806213, -32.934795, -199.369308, 562.337891, -31.252291, -194.741745, 560.513550, -33.018772, -190.239990, 559.401794, -37.193897, -188.477631, 559.653992, -41.610992, -190.159637, 561.333801, -70.146385, -157.707275, 579.402649, -0.102280, 0.468067, 0.198461, 
26798,1146,281,0,0,32,0,0,237, 1, 0.975000, -0.234264, 0.120314, -0.964699, -0.368590, 0.141563, -0.918750, -99.817047, -212.905838, 650.415527, -98.110565, -217.249283, 652.047485, -94.266548, -219.289093, 651.058655, -90.571106, -217.817734, 648.028137, -89.187508, -213.729218, 644.731323, -90.524750, -209.065903, 642.960938, -94.687248, -207.409378, 644.088196, -98.384850, -208.835266, 647.118652, -43.055367, -195.193451, 563.075806, -41.277073, -199.722092, 564.207153, -37.062355, -201.479263, 563.934692, -32.905201, -199.428467, 562.418091, -31.246212, -194.795166, 560.545654, -33.032143, -190.300690, 559.414307, -37.211414, -188.553726, 559.686768, -41.614784, -190.248611, 561.413635, -70.166977, -157.625946, 578.747620, -0.108427, 0.468148, 0.202326, 
26831,1146,281,0,0,32,0,0,238, 1, 0.975000, -0.235706, 0.120908, -0.964274, -0.370047, 0.141236, -0.918214, -100.274750, -214.296661, 653.172852, -98.545013, -218.631058, 654.805908, -94.684380, -220.647995, 653.818604, -90.988655, -219.153564, 650.789307, -89.621078, -215.055191, 647.492493, -90.983170, -210.398346, 645.721313, -95.160553, -208.766708, 646.846741, -98.858643, -210.215866, 649.876038, -43.335629, -196.186478, 565.386292, -41.542522, -200.708572, 566.521118, -37.323326, -202.451126, 566.237549, -33.174877, -200.386337, 564.701660, -31.532379, -195.748016, 562.813232, -33.332821, -191.260315, 561.678345, -37.516342, -189.527771, 561.961914, -41.911598, -191.236572, 563.707886, -70.350410, -157.665848, 578.196350, -0.110746, 0.470771, 0.206960, 
26864,1146,281,0,0,32,0,0,239, 1, 0.975000, -0.235709, 0.120976, -0.964265, -0.370081, 0.139466, -0.918471, -100.655220, -215.662277, 655.769897, -98.878120, -219.970657, 657.397644, -95.000191, -221.944763, 656.393250, -91.327362, -220.416229, 653.345032, -90.008820, -216.312393, 650.038574, -91.421318, -211.677643, 648.270081, -95.612114, -210.092102, 649.415283, -99.288193, -211.575409, 652.463501, -43.725231, -197.153549, 567.831787, -41.899799, -201.658295, 568.987976, -37.671375, -203.369370, 568.693726, -33.542652, -201.277496, 567.121460, -31.937117, -196.632736, 565.192139, -33.769592, -192.162949, 564.036011, -37.961643, -190.461777, 564.330261, -42.338646, -192.196747, 566.110657, -70.759483, -158.108643, 579.029541, -0.111052, 0.472550, 0.213449, 
26897,1146,281,0,0,32,0,0,240, 1, 0.975000, -0.237481, 0.121559, -0.963756, -0.371639, 0.140240, -0.917724, -100.854790, -216.386139, 657.414673, -99.085518, -220.692398, 659.040405, -95.220627, -222.672913, 658.030823, -91.558212, -221.155426, 654.977234, -90.241386, -217.060760, 651.668457, -91.645805, -212.429108, 649.900757, -95.824005, -210.836136, 651.052368, -99.489700, -212.308533, 654.105957, -44.012070, -197.793488, 569.141052, -42.178371, -202.288635, 570.284668, -37.951023, -203.985611, 569.977966, -33.831940, -201.883560, 568.400513, -32.238781, -197.238495, 566.476440, -34.079144, -192.778183, 565.332825, -38.270290, -191.090729, 565.639526, -42.638069, -192.837585, 567.426147, -71.268761, -158.808350, 580.613953, -0.108119, 0.475648, 0.219813, 
