millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz
36575,1907,1076,1920,1080,32,0,0,324, 1, 0.975000, 0.007113, 0.220312, -0.975404, -0.088014, 0.185440, -0.978706, -55.776585, -182.471863, 508.260406, -54.370125, -187.145584, 508.377930, -50.192722, -189.164261, 507.652863, -45.708874, -187.348907, 506.509949, -43.541412, -182.781235, 505.618683, -44.576790, -177.889114, 505.679016, -49.095448, -176.109787, 506.226227, -53.584545, -177.899216, 507.369141, 2.726287, -160.535233, 447.565552, 4.864115, -164.896942, 448.321716, 9.135546, -166.595261, 449.474426, 13.045153, -164.615891, 450.348450, 14.284549, -160.111343, 450.431793, 12.120905, -155.739685, 449.675629, 7.839926, -154.068863, 448.522949, 3.570308, -155.834900, 447.826019, -18.101709, -145.076431, 504.334961, -0.076477, -0.004105, -0.025614, 
36608,1907,1076,1920,1080,32,0,0,325, 1, 0.975000, 0.016811, 0.224990, -0.974216, -0.088476, 0.204943, -0.974767, -56.480389, -184.788223, 515.032410, -55.108261, -189.460556, 515.140381, -50.927849, -191.610565, 514.784546, -46.397598, -189.979996, 514.173462, -44.170021, -185.533875, 513.665039, -45.199482, -180.657104, 513.786194, -49.707333, -178.723831, 513.912903, -54.239288, -180.340424, 514.523987, 2.841949, -162.853302, 454.774078, 5.016608, -167.205307, 455.532043, 9.321401, -168.853226, 456.628937, 13.240005, -166.813217, 457.422180, 14.459478, -162.274765, 457.447144, 12.260087, -157.914963, 456.689178, 7.947671, -156.293198, 455.592285, 3.669000, -158.119263, 454.980225, -18.140770, -145.094635, 504.646545, -0.074142, -0.001614, -0.026160, 
36642,1909,1076,1920,1080,32,0,0,326, 1, 0.975000, 0.004962, 0.229347, -0.973332, -0.081860, 0.205292, -0.975271, -56.412098, -184.934433, 515.690918, -55.009693, -189.595215, 515.712219, -50.812004, -191.627563, 515.011902, -46.292957, -189.845337, 514.000183, -44.095299, -185.308212, 513.269714, -45.127949, -180.436798, 513.444031, -49.668041, -178.631058, 513.948730, -54.193333, -180.391113, 514.960449, 2.980329, -162.914459, 455.263275, 5.165284, -167.274673, 456.048553, 9.461782, -168.942062, 457.242981, 13.359633, -166.919907, 458.146820, 14.556823, -162.385910, 458.230652, 12.345384, -158.015915, 457.445343, 8.039474, -156.376724, 456.250946, 3.776206, -158.187271, 455.521301, -18.233465, -145.140457, 504.915375, -0.076410, 0.002132, -0.023416, 
36685,1912,1075,1920,1080,32,0,0,327, 1, 0.975000, 0.009814, 0.226588, -0.973941, -0.093983, 0.207219, -0.973770, -56.235161, -184.965363, 515.829346, -54.827339, -189.614944, 515.879456, -50.625874, -191.690445, 515.377563, -46.103355, -189.978867, 514.617676, -43.906200, -185.494751, 514.044983, -44.961380, -180.638153, 514.212708, -49.495285, -178.782455, 514.496765, -54.021778, -180.477203, 515.256592, 3.059036, -164.732300, 460.701355, 5.326812, -169.050644, 461.371857, 9.718438, -170.587418, 462.288330, 13.664832, -168.426773, 462.913910, 14.839265, -163.830826, 462.882111, 12.550354, -159.507492, 462.211609, 8.153836, -157.992859, 461.295135, 3.846636, -159.945755, 460.868408, -18.250689, -145.355225, 505.622192, -0.076623, 0.003117, -0.020301, 
36718,1912,1074,1920,1080,32,0,0,328, 1, 0.975000, 0.011210, 0.226621, -0.973918, -0.098498, 0.201879, -0.974445, -56.169899, -185.401505, 517.002747, -54.771133, -190.058228, 517.075928, -50.574471, -192.170471, 516.666809, -46.048237, -190.502884, 516.015076, -43.841839, -186.042618, 515.502441, -44.894711, -181.180511, 515.656372, -49.420403, -179.285477, 515.838440, -53.949425, -180.938477, 516.490173, 3.141702, -163.838226, 458.435944, 5.387328, -168.155121, 459.101776, 9.763602, -169.705551, 460.007996, 13.710388, -167.565765, 460.623749, 14.900891, -162.985748, 460.588318, 12.634310, -158.663910, 459.922485, 8.253188, -157.135406, 459.016266, 3.947808, -159.065979, 458.599579, -18.191675, -145.354034, 505.680511, -0.077806, 0.003404, -0.017597, 
36751,1912,1074,1920,1080,32,0,0,329, 1, 0.975000, 0.003584, 0.224795, -0.974400, -0.091129, 0.201631, -0.975213, -55.952873, -185.278915, 516.538208, -54.547958, -189.932800, 516.562012, -50.362907, -191.934189, 515.781616, -45.865788, -190.115570, 514.654175, -43.686035, -185.559631, 513.840088, -44.715260, -180.692047, 514.000244, -49.245720, -178.922134, 514.596741, -53.749767, -180.716110, 515.724182, 3.408601, -164.902008, 461.259399, 5.701345, -169.180573, 461.878845, 10.102752, -170.653015, 462.681824, 14.036730, -168.442947, 463.197937, 15.185488, -163.842712, 463.124878, 12.873905, -159.560974, 462.505432, 8.469355, -158.108124, 461.702454, 4.177579, -160.113083, 461.393738, -18.151701, -145.490967, 505.927460, -0.078518, 0.002990, -0.015566, 
36773,1912,1074,1920,1080,32,0,0,330, 1, 0.975000, 0.010822, 0.222449, -0.974884, -0.088175, 0.202099, -0.975388, -55.568844, -184.457794, 514.234863, -54.173241, -189.095352, 514.244019, -50.005432, -191.099167, 513.488892, -45.522591, -189.300308, 512.411865, -43.345852, -184.769104, 511.643768, -44.368805, -179.919952, 511.822937, -48.880116, -178.144333, 512.389709, -53.369831, -179.919678, 513.466736, 3.479660, -163.113495, 456.392639, 5.734896, -167.427505, 457.093201, 10.095916, -168.982590, 458.086823, 14.012462, -166.850906, 458.791473, 15.174209, -162.276703, 458.794373, 12.896246, -157.956360, 458.093781, 8.529058, -156.425171, 457.100159, 4.249990, -158.349564, 456.587219, -18.124893, -145.634201, 506.447754, -0.079576, 0.001770, -0.013416, 
36826,1912,1074,1920,1080,32,0,0,331, 1, 0.975000, 0.005389, 0.223492, -0.974691, -0.100183, 0.201025, -0.974450, -55.411137, -183.883652, 512.608093, -53.984844, -188.545563, 512.666870, -49.801342, -190.517426, 511.827179, -45.329765, -188.649063, 510.580963, -43.184330, -184.054520, 509.658234, -44.231457, -179.172653, 509.770111, -48.760895, -177.441376, 510.439148, -53.239700, -179.282104, 511.685364, 3.462863, -164.159988, 459.367432, 5.749330, -168.426178, 459.941864, 10.141665, -169.907379, 460.739349, 14.070019, -167.722366, 461.292694, 15.220253, -163.147888, 461.277802, 12.915384, -158.877075, 460.703339, 8.518617, -157.415054, 459.905884, 4.232353, -159.399689, 459.562103, -18.105539, -145.312561, 505.409363, -0.079380, 0.002579, -0.011927, 
36847,1912,1074,1920,1080,32,1,1,332, 1, 0.975000, 0.002944, 0.223949, -0.974596, -0.092902, 0.201284, -0.975117, -55.209724, -183.093735, 510.351196, -53.767540, -187.743484, 510.402344, -49.575283, -189.701859, 509.578369, -45.106693, -187.826660, 508.361908, -42.974316, -183.235458, 507.465576, -44.039360, -178.365494, 507.588318, -48.576008, -176.647217, 508.238403, -53.051868, -178.495438, 509.454865, 3.541308, -163.696701, 458.090240, 5.795353, -168.009048, 458.749573, 10.167378, -169.561737, 459.689606, 14.100538, -167.429337, 460.359680, 15.275659, -162.856598, 460.367310, 13.000134, -158.538101, 459.707977, 8.622115, -157.007919, 458.767944, 4.328321, -158.934525, 458.295074, -18.151600, -145.538895, 506.058960, -0.079509, 0.005350, -0.011867, 
36976,1912,1074,960,540,32,0,0,335, 1, 0.975000, 0.007692, 0.222517, -0.974898, -0.103276, 0.200256, -0.974285, -55.172295, -183.480957, 511.233337, -53.715237, -188.137375, 511.353699, -49.512138, -190.115662, 510.653900, -45.041950, -188.260452, 509.543884, -42.919575, -183.676178, 508.673889, -44.009750, -178.797028, 508.734802, -48.550766, -177.061539, 509.253326, -53.026138, -178.891754, 510.363342, 3.529691, -163.128693, 456.482971, 5.793986, -167.408463, 457.095490, 10.177730, -168.902115, 457.890778, 14.115252, -166.720871, 458.402954, 15.286788, -162.140121, 458.332031, 13.003716, -157.857010, 457.719513, 8.616692, -156.382889, 456.924225, 4.323730, -158.357391, 456.619751, -18.051800, -145.663101, 506.432770, -0.076692, 0.004747, -0.011147, 
36998,1912,1074,960,540,32,0,0,336, 1, 0.975000, 0.008904, 0.223986, -0.974552, -0.108864, 0.195754, -0.974592, -55.126724, -183.179779, 510.255859, -53.666401, -187.821823, 510.330780, -49.460625, -189.789276, 509.618927, -44.989323, -187.933823, 508.537323, -42.867500, -183.359375, 507.719543, -43.960964, -178.497284, 507.830444, -48.504700, -176.768188, 508.356506, -52.981968, -178.599533, 509.438110, 3.485421, -163.256592, 456.589081, 5.734564, -167.540253, 457.171295, 10.112292, -169.058228, 457.971222, 14.057351, -166.907639, 458.520264, 15.245662, -162.345016, 458.496765, 12.977954, -158.056732, 457.914551, 8.595758, -156.558105, 457.114624, 4.295837, -158.504745, 456.774353, -18.007519, -145.536896, 505.938263, -0.078764, 0.004241, -0.012073, 
37052,1905,1068,960,540,32,0,0,337, 1, 0.975000, 0.007787, 0.220520, -0.975351, -0.102749, 0.196721, -0.975061, -55.008137, -182.790588, 509.043762, -53.550190, -187.451248, 509.164825, -49.349781, -189.421631, 508.426636, -44.885132, -187.551300, 507.261658, -42.767574, -182.954437, 506.352264, -43.855556, -178.069809, 506.407135, -48.395374, -176.344437, 506.969391, -52.865639, -178.188446, 508.134399, 3.560890, -163.686844, 457.796722, 5.796228, -167.970108, 458.386963, 10.166505, -169.486389, 459.162292, 14.114184, -167.334152, 459.668488, 15.313898, -162.771561, 459.609070, 13.060407, -158.484665, 459.018799, 8.686601, -156.987274, 458.243500, 4.386216, -158.932373, 457.946808, -18.045416, -145.671524, 506.236816, -0.078692, 0.002751, -0.011533, 
37074,1896,1059,960,540,32,0,0,338, 1, 0.975000, 0.002990, 0.221726, -0.975104, -0.108065, 0.196011, -0.974629, -54.919159, -182.418365, 508.207123, -53.461494, -187.084183, 508.305237, -49.263367, -189.034210, 507.467102, -44.803223, -187.130783, 506.183716, -42.688900, -182.509354, 505.206879, -43.768795, -177.618668, 505.274261, -48.310547, -175.915817, 505.946869, -52.777580, -177.790359, 507.230255, 3.475541, -162.931778, 455.735718, 5.734325, -167.217346, 456.312927, 10.125960, -168.727585, 457.096802, 14.080807, -166.564331, 457.628113, 15.269239, -161.991760, 457.595673, 12.992110, -157.701920, 457.018433, 8.596334, -156.210739, 456.234558, 4.286159, -158.170044, 455.913910, -18.052200, -145.666245, 506.204529, -0.080823, 0.003161, -0.011082, 
37127,1827,1000,960,540,32,0,0,339, 1, 0.975000, 0.017367, 0.220496, -0.975233, -0.090381, 0.193693, -0.976890, -54.678349, -181.665649, 506.150299, -53.246487, -186.341522, 506.312103, -49.054050, -188.362213, 505.674652, -44.573467, -186.546600, 504.611328, -42.426590, -181.975586, 503.745026, -43.494335, -177.077866, 503.767365, -48.023540, -175.299866, 504.220673, -52.508087, -177.090973, 505.283997, 3.714374, -162.624954, 454.735168, 5.944785, -166.945602, 455.458527, 10.285439, -168.521210, 456.475555, 14.197992, -166.411453, 457.190521, 15.374060, -161.847717, 457.184601, 13.120336, -157.520752, 456.461243, 8.773528, -155.969681, 455.444214, 4.500113, -157.869339, 454.917603, -18.096649, -145.538025, 505.868866, -0.082729, 0.001377, -0.009885, 
37159,1685,885,960,540,32,0,0,340, 1, 0.975000, 0.080868, 0.204285, -0.975565, -0.072861, 0.172108, -0.982380, -55.802319, -194.335571, 538.530090, -54.337543, -198.949036, 538.819946, -50.180988, -200.932632, 538.352722, -45.781857, -199.124664, 537.402222, -43.716614, -194.599121, 536.525146, -44.837124, -189.756775, 536.420654, -49.316883, -188.022797, 536.702515, -53.716743, -189.809677, 537.653076, 5.836134, -177.050110, 493.022369, 7.879093, -181.603317, 494.465363, 12.139591, -183.356369, 496.002594, 16.121771, -181.256332, 496.733612, 17.468126, -176.534958, 496.230194, 15.390136, -171.983978, 494.787231, 11.129855, -170.267776, 493.249969, 6.795433, -172.092178, 492.636627, -17.727755, -146.162750, 507.089325, -0.094203, 0.011784, -0.002949, 
37202,1351,682,960,540,32,0,0,341, 1, 0.975000, 0.151348, 0.180179, -0.971920, -0.068839, 0.167603, -0.983448, -54.460388, -194.660507, 538.127563, -53.026176, -199.309479, 538.646545, -48.887444, -201.398026, 538.535095, -44.480381, -199.698486, 537.858521, -42.390533, -195.218384, 537.013062, -43.504826, -190.336868, 536.695007, -47.952438, -188.503769, 536.605530, -52.353889, -190.186401, 537.282166, 6.840185, -185.031281, 515.331238, 8.886962, -189.575439, 516.846680, 13.173294, -191.287186, 518.310547, 17.185417, -189.139465, 518.865295, 18.549438, -184.394791, 518.185974, 16.469219, -179.856857, 516.670532, 12.186946, -178.179489, 515.206665, 7.828206, -180.042053, 514.769226, -17.563835, -146.070526, 506.626068, -0.098799, 0.011833, 0.001889, 
37224,1188,613,960,540,32,0,0,342, 1, 0.975000, 0.148965, 0.180659, -0.972199, -0.057552, 0.169820, -0.983793, -54.628510, -194.940048, 538.994629, -53.225334, -199.550995, 539.434814, -49.122456, -201.654251, 539.353210, -44.732906, -200.014114, 538.797729, -42.631546, -195.601135, 538.093689, -43.718792, -190.766739, 537.867737, -48.128933, -188.906006, 537.735107, -52.513527, -190.532272, 538.290588, 6.816616, -181.411423, 505.563110, 8.761887, -186.012985, 507.090363, 12.953812, -187.870865, 508.809784, 16.938911, -185.868805, 509.714142, 18.356668, -181.179184, 509.273712, 16.374420, -176.577072, 507.746460, 12.179520, -174.758698, 506.027069, 7.843486, -176.480301, 505.223663, -17.591784, -146.164581, 506.905975, -0.097868, 0.008896, 0.003307, 
37257,1031,542,960,540,32,0,0,343, 1, 0.975000, 0.149794, 0.184422, -0.971365, -0.066740, 0.167850, -0.983551, -54.854141, -195.789658, 541.235535, -53.405613, -200.415329, 541.767334, -49.274338, -202.483063, 541.685486, -44.891682, -200.777176, 541.037903, -42.829201, -196.308456, 540.203979, -43.962097, -191.448593, 539.874390, -48.398876, -189.637604, 539.754028, -52.775578, -191.327209, 540.401611, 6.614772, -181.530029, 505.654510, 8.594786, -186.106125, 507.218231, 12.832758, -187.892288, 508.811035, 16.845058, -185.815704, 509.499847, 18.255835, -181.095703, 508.881195, 16.239826, -176.523727, 507.317474, 12.003399, -174.775040, 505.724701, 7.645089, -176.563644, 505.142426, -17.629917, -146.266129, 507.213470, -0.093599, 0.008855, 0.003025, 
37308,956,504,960,540,32,0,0,344, 1, 0.975000, 0.082247, 0.243520, -0.966402, -0.050228, 0.251332, -0.966597, -59.966282, -214.836090, 598.548584, -58.704288, -219.824203, 599.920471, -54.534908, -222.278198, 600.644775, -49.910522, -220.744431, 600.297302, -47.556561, -216.131241, 599.081543, -48.526569, -210.867126, 597.910767, -52.997177, -208.726044, 596.985413, -57.598183, -210.245773, 597.332886, 6.798350, -197.006226, 553.780884, 9.274323, -201.465195, 555.210327, 13.887139, -202.770340, 556.116882, 17.922077, -200.141022, 555.969543, 18.998894, -195.130478, 554.854614, 16.499460, -190.690079, 553.425171, 11.904510, -189.407791, 552.518616, 7.511441, -191.753296, 552.826355, -17.722933, -146.937714, 510.761993, -0.082029, 0.006065, 0.005437, 
37350,941,502,960,540,32,0,0,345, 1, 0.975000, 0.118214, 0.239409, -0.963695, -0.090922, 0.255277, -0.962583, -58.027325, -205.132950, 573.782837, -56.865173, -210.090347, 574.873474, -52.821079, -212.663788, 575.763672, -48.265842, -211.330307, 575.932068, -45.883247, -206.873291, 575.279968, -46.776562, -201.669479, 574.447571, -51.108723, -199.367493, 573.299133, -55.642166, -200.697830, 573.130737, 6.776475, -190.324036, 536.812744, 9.306918, -194.741959, 537.837769, 13.948343, -196.039261, 538.619202, 17.974716, -193.442200, 538.699341, 19.013742, -188.479584, 538.031189, 16.463907, -184.072281, 537.006165, 11.832617, -182.794556, 536.224670, 7.441342, -185.147522, 536.338867, -17.562052, -145.965454, 508.083649, -0.094213, -0.000077, 0.006013, 
37382,905,499,960,540,32,0,0,346, 1, 0.975000, 0.100309, 0.222912, -0.969664, -0.066454, 0.230345, -0.970837, -58.260284, -204.902191, 570.027039, -57.071819, -209.871613, 571.460449, -52.989250, -212.369629, 572.376343, -48.411682, -210.914474, 572.238159, -46.039577, -206.366394, 571.126892, -46.953522, -201.123901, 569.907288, -51.326729, -198.936188, 568.777588, -55.877430, -200.380280, 568.915771, 7.183293, -198.045410, 555.788879, 9.686578, -202.466904, 557.017578, 14.320830, -203.708633, 557.472778, 18.354694, -201.032562, 556.887756, 19.414442, -196.022766, 555.605225, 16.895863, -191.624466, 554.376526, 12.285159, -190.397720, 553.921326, 7.911681, -192.785889, 554.699646, -17.635256, -145.638962, 506.437378, -0.094849, 0.001937, 0.004299, 
37403,873,496,960,540,32,0,0,347, 1, 0.975000, 0.119004, 0.197818, -0.972988, -0.058964, 0.199041, -0.978216, -56.459496, -198.966095, 551.930603, -55.057182, -203.671875, 552.476379, -50.905651, -205.828659, 552.421082, -46.447784, -204.168137, 551.797119, -44.299587, -199.674179, 550.970032, -45.380970, -194.735580, 550.631287, -49.844471, -192.834167, 550.479553, -54.295803, -194.478973, 551.103516, 6.874524, -193.599945, 541.082153, 9.168752, -198.109360, 542.415283, 13.681060, -199.600494, 543.397766, 17.759312, -197.182541, 543.454041, 18.997074, -192.281387, 542.551208, 16.678131, -187.785431, 541.218079, 12.178317, -186.318832, 540.235596, 7.751657, -188.456482, 540.340027, -17.645288, -145.597778, 505.788788, -0.101945, 0.006208, 0.001429, 
37456,843,491,960,540,32,0,0,348, 1, 0.975000, 0.118883, 0.184268, -0.975660, -0.067773, 0.173203, -0.982551, -55.117828, -193.544754, 535.492004, -53.622288, -198.086838, 535.719360, -49.480583, -199.998886, 535.217285, -45.132721, -198.162079, 534.279846, -43.124187, -193.666779, 533.456177, -44.278179, -188.897278, 533.415955, -48.739788, -187.231262, 533.730896, -53.089687, -189.047714, 534.668335, 6.352402, -185.532974, 517.066589, 8.404916, -190.082794, 518.481689, 12.691035, -191.824005, 519.950867, 16.699192, -189.712708, 520.613464, 18.058512, -184.987747, 520.081360, 15.973522, -180.440918, 518.666260, 11.688546, -178.733582, 517.197083, 7.330120, -180.570435, 516.658203, -17.512018, -145.643158, 505.465363, -0.101773, 0.011765, -0.005966, 
37500,840,494,960,540,32,0,0,349, 1, 0.975000, 0.115719, 0.172952, -0.978109, -0.080672, 0.158096, -0.984123, -54.121689, -189.176453, 522.877258, -52.653500, -193.691605, 523.080261, -48.549408, -195.596008, 522.536621, -44.227951, -193.775787, 521.564758, -42.218731, -189.312271, 520.733948, -43.342953, -184.573196, 520.713928, -47.767883, -182.911606, 521.074585, -52.092041, -184.710541, 522.046448, 5.893699, -181.512680, 505.057098, 7.895044, -186.056717, 506.489716, 12.150865, -187.824753, 507.948578, 16.167036, -185.756729, 508.579102, 17.567526, -181.066589, 508.011963, 15.533008, -176.526047, 506.579346, 11.278763, -174.792435, 505.120483, 6.918241, -176.581345, 504.611938, -17.299280, -145.412277, 504.731049, -0.100162, 0.013311, -0.012727, 
37533,847,515,960,540,32,0,0,350, 1, 0.975000, 0.116761, 0.176162, -0.977412, -0.085218, 0.146231, -0.985573, -54.569767, -191.007217, 528.006653, -53.142574, -195.549484, 528.394836, -49.071075, -197.543610, 528.106567, -44.753056, -195.819580, 527.310791, -42.719494, -191.400421, 526.473633, -43.819611, -186.630936, 526.276428, -48.202293, -184.885178, 526.373718, -52.518131, -186.590668, 527.169495, 5.693275, -178.089142, 494.852020, 7.714609, -182.584869, 496.249176, 11.959702, -184.306396, 497.660248, 15.940324, -182.221375, 498.258636, 17.301573, -177.553970, 497.693787, 15.247550, -173.062256, 496.296631, 11.004589, -171.374557, 494.885559, 6.680031, -173.185196, 494.412537, -17.068850, -145.344376, 504.598297, -0.098138, 0.014842, -0.017996, 
37555,858,523,960,540,32,0,0,351, 1, 0.975000, 0.104818, 0.156442, -0.982109, -0.085064, 0.144970, -0.985773, -54.929554, -192.354431, 530.802307, -53.551258, -196.919006, 531.362610, -49.519924, -198.994415, 531.311829, -45.208286, -197.359924, 530.679749, -43.146763, -192.984375, 529.836670, -44.213970, -188.189926, 529.473755, -48.547218, -186.367569, 529.327148, -52.852142, -187.985947, 529.959229, 5.702957, -176.335815, 489.784912, 7.642581, -180.858017, 491.243683, 11.832232, -182.651138, 492.746490, 15.817104, -180.639313, 493.413055, 17.238420, -176.003204, 492.852875, 15.264171, -171.484024, 491.394135, 11.075358, -169.726913, 489.891296, 6.750912, -171.457657, 489.339783, -16.909536, -145.159973, 503.989166, -0.098117, 0.014374, -0.020159, 
37610,900,529,960,540,32,0,0,352, 1, 0.975000, 0.095150, 0.159359, -0.982625, -0.083686, 0.144971, -0.985890, -54.497055, -190.459518, 525.589111, -53.103546, -194.989731, 525.998291, -49.066166, -197.006882, 525.745117, -44.762447, -195.327072, 524.977966, -42.715511, -190.947021, 524.146179, -43.784481, -186.192535, 523.928101, -48.131649, -184.421036, 523.990173, -52.432461, -186.082809, 524.757324, 5.551312, -171.917740, 477.416962, 7.438886, -176.475647, 478.904114, 11.573379, -178.348221, 480.572998, 15.535214, -176.410187, 481.445984, 16.976946, -171.796265, 481.011688, 15.051784, -167.237518, 479.524536, 10.914032, -165.404999, 477.855652, 6.609463, -167.063477, 477.085907, -16.678629, -144.874741, 503.407379, -0.094859, 0.013554, -0.022567, 
37654,927,533,960,540,32,0,0,353, 1, 0.975000, 0.093042, 0.139160, -0.985889, -0.079524, 0.138431, -0.987174, -54.116821, -189.709152, 522.747009, -52.739986, -194.222122, 523.187622, -48.728771, -196.244324, 522.976440, -44.445145, -194.588272, 522.237183, -42.401035, -190.236557, 521.402954, -43.457100, -185.499771, 521.153259, -47.775520, -183.723190, 521.173523, -52.055443, -185.361557, 521.912720, 5.727830, -171.622314, 476.495148, 7.636420, -176.143219, 477.981903, 11.775483, -177.963593, 479.594879, 15.721457, -175.989532, 480.389191, 17.136726, -171.378082, 479.899536, 15.191212, -166.858139, 478.412781, 11.050673, -165.076736, 476.799805, 6.763919, -166.772003, 476.110870, -16.450401, -144.585907, 503.085724, -0.090157, 0.013243, -0.023766, 
37676,933,535,960,540,32,0,0,354, 1, 0.975000, 0.096056, 0.139054, -0.985615, -0.084116, 0.134611, -0.987322, -54.249203, -190.717468, 525.359802, -52.819939, -195.188644, 525.798584, -48.799362, -197.157013, 525.644043, -44.553696, -195.466507, 524.986694, -42.572834, -191.118622, 524.211609, -43.691326, -186.420776, 523.970581, -48.011055, -184.699341, 523.927429, -52.252693, -186.373901, 524.584717, 5.826653, -172.004181, 477.565308, 7.694363, -176.523819, 479.115723, 11.811445, -178.351318, 480.736908, 15.766296, -176.388397, 481.479156, 17.215727, -171.786713, 480.907684, 15.310497, -167.269684, 479.357269, 11.193208, -165.481476, 477.736084, 6.902689, -167.157852, 477.093811, -16.335329, -144.512100, 503.048096, -0.090630, 0.012534, -0.023657, 
37720,939,535,960,540,32,0,0,355, 1, 0.975000, 0.098621, 0.146185, -0.984329, -0.090090, 0.135356, -0.986693, -54.010345, -189.716278, 522.747559, -52.602264, -194.212906, 523.226074, -48.585526, -196.217819, 523.107849, -44.324200, -194.552826, 522.462097, -42.318016, -190.204590, 521.667114, -43.415394, -185.480835, 521.386230, -47.732029, -183.724396, 521.306824, -51.988438, -185.373352, 521.952576, 5.716539, -170.741608, 473.900421, 7.589327, -175.261658, 475.399292, 11.715352, -177.096725, 476.978668, 15.678030, -175.144577, 477.713318, 17.130053, -170.550201, 477.172913, 15.220466, -166.032166, 475.674042, 11.093884, -164.235626, 474.094666, 6.796246, -165.904297, 473.465851, -16.311014, -144.457275, 502.757935, -0.088454, 0.011112, -0.023916, 
37774,944,535,960,540,32,0,0,356, 1, 0.975000, 0.098338, 0.135949, -0.985823, -0.090719, 0.142561, -0.985620, -53.905403, -189.579269, 521.857971, -52.506821, -194.071808, 522.322388, -48.495731, -196.095703, 522.259460, -44.231628, -194.461456, 521.706116, -42.216152, -190.136322, 520.986450, -43.308998, -185.420395, 520.728699, -47.617283, -183.639618, 520.584900, -51.876030, -185.259750, 521.138245, 5.711641, -169.059937, 469.482147, 7.541258, -173.594681, 470.999817, 11.625766, -175.475769, 472.662933, 15.574374, -173.572723, 473.497314, 17.047073, -169.000320, 473.014160, 15.179316, -164.465652, 471.496490, 11.092185, -162.624985, 469.833344, 6.808191, -164.243942, 469.097992, -16.261570, -144.396057, 502.582428, -0.087637, 0.011121, -0.023661, 
37818,944,535,960,540,32,0,0,357, 1, 0.975000, 0.098717, 0.136405, -0.985722, -0.103526, 0.138254, -0.984971, -54.059235, -190.458725, 524.271545, -52.693611, -194.989685, 524.910034, -48.710827, -197.095505, 525.132629, -44.451355, -195.535278, 524.808960, -42.417660, -191.230423, 524.128601, -43.498264, -186.471359, 523.709961, -47.765862, -184.614761, 523.267578, -52.015007, -186.164383, 523.591248, 5.596240, -168.659561, 468.409363, 7.415782, -173.191971, 469.896454, 11.505211, -175.083084, 471.512756, 15.470621, -173.197189, 472.311462, 16.962709, -168.639145, 471.824707, 15.105778, -164.106888, 470.337616, 11.014007, -162.255249, 468.721313, 6.715395, -163.856705, 468.026367, -16.240799, -144.340744, 502.390289, -0.089096, 0.011584, -0.022763, 
37840,944,535,960,540,32,0,0,358, 1, 0.975000, 0.097266, 0.130233, -0.986701, -0.097054, 0.142362, -0.985045, -53.910477, -189.705841, 521.869446, -52.486362, -194.192657, 522.422119, -48.474277, -196.199753, 522.450134, -44.234093, -194.546082, 521.936951, -42.254753, -190.210175, 521.183289, -43.382481, -185.493546, 520.836304, -47.684452, -183.737640, 520.602600, -51.917427, -185.377396, 521.115723, 5.671957, -169.088440, 469.517975, 7.499568, -173.624802, 471.022919, 11.583570, -175.512161, 472.679871, 15.533617, -173.616455, 473.518219, 17.008986, -169.048004, 473.046844, 15.143418, -164.511414, 471.541870, 11.056578, -162.664291, 469.884918, 6.771045, -164.276398, 469.146790, -16.218540, -144.239929, 502.087433, -0.089424, 0.011286, -0.023619, 
